,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition,1
2,2,SECTIONS,provision of this act to override provision of any other law chapter weight and measure,1
3,3,SECTIONS,unit of weight and measure to be base on metric system,1
4,4,SECTIONS,base unit of weight and measure,1
5,5,SECTIONS,base unit of numeration,1
6,6,SECTIONS,standard unit of weight and measure,1
7,7,SECTIONS,standard weight measure or numeral,1
8,8,SECTIONS,reference secondary and work standard,1
9,9,SECTIONS,use of weight or measure for particular purpose,1
10,10,SECTIONS,prohibition of quotation otherwise than in term of standard unit of weight measure or numeration,1
11,11,SECTIONS,any custom usage c to standard weight measure or numeration to be void chapter and power of director controller and legal metrology officer,1
12,12,SECTIONS,appointment of director legal metrology officer and other employee,1
13,13,SECTIONS,appointment of controller legal m officer and other employee,1
14,14,SECTIONS,power of inspection seizure,1
15,15,SECTIONS,forfeiture,1
16,16,SECTIONS,manufacturer to maintain record and register,1
17,17,SECTIONS,declaration on prep a c ka ged commodity,1
18,18,SECTIONS,registration for importer of weight or measure,1
19,19,SECTIONS,nonstandard weight and measure not to be import,1
20,20,SECTIONS,training in legal metrology,1
21,21,SECTIONS,approval of model,1
22,22,SECTIONS,prohibition on manufacture repair or sale of weight or measure without and stamp of weight or measure,1
23,23,SECTIONS,verification and stamp of weight or and penalty,1
24,24,SECTIONS,penalty for use of non standard weight or measure,2
25,25,SECTIONS,penalty for alteration of weight and measure,2
26,26,SECTIONS,penalty for manufacture or sale of non standard weight or measure,2
27,27,SECTIONS,penalty for make any transaction d or contract in contravention of the standard,2
28,28,SECTIONS,penalty for quote or publish ing of non standard unit,2
29,29,SECTIONS,penalty for transaction s in contravention of standard weight or measure,2
30,30,SECTIONS,penalty for non production of document,2
31,31,SECTIONS,penalty for failure to get model approve,2
32,32,SECTIONS,penalty for use of unverified weight or measure,2
33,33,SECTIONS,penalty for sale or delivery of commodity by non standard weight or measure,2
34,34,SECTIONS,penalty for render service by non standard weight measure or number,2
35,35,SECTIONS,penalty for sell of non standard package,2
36,36,SECTIONS,penalty for contravention by government approve test cent re,2
37,37,SECTIONS,penalty for non registration by importer of weight or measure,2
38,38,SECTIONS,penalty for import of non standard weight or measure,2
39,39,SECTIONS,penalty for obstruct director or legal metrology officer,2
40,40,SECTIONS,penalty for give false information or false return,2
41,41,SECTIONS,vexatious search,2
42,42,SECTIONS,penalty for verification in contravention of act and rule,2
43,43,SECTIONS,penalty for counterfeit of seal,2
44,44,SECTIONS,penalty for manufacture of weight and measure without,2
45,45,SECTIONS,penalty for repair sale of weight and measure without,2
46,46,SECTIONS,penalty for tamper with,2
47,47,SECTIONS,compound of of fence,2
48,48,SECTIONS,of fence by company and power of court to publish name place of business convict,2
49,49,SECTIONS,appeal,2
50,50,SECTIONS,provision of in dian penal code and code of criminal procedure not to apply,2
51,51,SECTIONS,power of the central government to make rule,2
52,52,SECTIONS,power of state government to make rule,2
53,53,SECTIONS,delegation of power,2
54,54,SECTIONS,act not to apply in certain case,2
55,55,SECTIONS,exist director roller and legal metrology officer not to be affected by the new qualification to be,2
56,56,SECTIONS,repeal of the standard of weight and measure act and standard of weight and me a sures enforcement act legal metrology act no of an act to establish and enforce standard of weight and measure regulate trade and commerce in weight measure and other good which be sell or distribute by weight measure or number and for matter connect therewith or incidental there tobe it enact by parliament in the sixtieth year of the republic of a follow chapter i,2
57,57,SECTIONS,short title extent and commencement this act may be call the legal metrology it to the whole of it shall come into force on such a the central government may by notification in the official gazette appoint and different date may be appoint for different provision of this act,3
58,58,SECTIONS,definition in this act unless the context otherwise require a controller mean the controller of legal metrology appoint under section dealer in relation to any weight or measure mean a person who carry on directly or otherwise the business of buy ing sell supply or distribute any such weight or measure whether for cash or for defer payment or for commission remuneration or other valuable consideration and include a commission agent an importer a manufacturer who sell sup plies dis tri but es,3
59,59,SECTIONS,or otherwise any weight or measure manufacture by him to any person other thana director mean the director of legal metrology appoint under section export with it grammatical variation and cognate expression mean take out of toa place outside in di ae import with it grammatical variation and cognate expression mean bring into in di a from a place outside in di a f label mean any write marked stamp print or graphic matter a f fi to or appear ing upon any package,3
60,60,SECTIONS,legal metrology mean that part of metrology which treat unit of weighment and measurement method of weighment and measurement and weigh and measure instrument in relation to the mand at ory technical and legal requirement which have the object of ensure public guarantee from the point of view of security and accuracy of the and measurement sh legal metrology officer mean additional director additional controller join t director joint controller deputy director deputy controller assistant,3
61,61,SECTIONS,director assistant controller and inspector appoint under section and manufacturer in relation to any weight or measure mean a person who i manufacture weight or manufacture one or more part and other part of such weight or measure and after assemble those part claim the end product to be a weight or measure manufacture by himself or itself a the case may be,3
62,62,SECTIONS,march notification no so date see gazette of extraordinary part sec doe s not manufacture any part of such weight or measure but part by and claim the end product to be a weight or measure manufacture by himself or itself a the case may put or cause to be put his own mark on any complete weight or measure make by any other person and claim such product to be a weight or measure make by,3
63,63,SECTIONS,himself or itself a the case may notification mean a notification publish in the official g protection mean the of reading obtain from any weight or measure for the purpose of determine any step which be require to be take to safeguard the well be of any human be or animal or to protect any commodity tat ion or thing whether individually prep a c ka ged commodity mean a commodity which without the purchaser be present in a package of whatever nature,3
64,64,SECTIONS,whether seal or not so that the product contain a quan tit ym person include si a undivided every department or every organ is at ion establish or constitute by every local authority within the territory of in di a v a company firm and association of trust constitute under an every operative society constitute under an every other society register under the society registration act of n,3
65,65,SECTIONS,premise include si a place where any business industry production or transaction be carry on by a person whether by himself or through an agent by whatever name call include the person on the business in such a warehouse godown or other place where any weight or measure or other good ar es tored or a place where any book of account or other document pertain to any trade or transaction be a dwell house if any part thereof be use for th e purpose of carry on any,3
66,66,SECTIONS,business industry production or tra dev a vehicle or vessel or any other mobile device with the help of which any transaction or business be carry mean by rule make under this repairer mean a person who repair a weight or measure and include a person who lubric ates or paint any weight or measure or render any other service to such weight or measure to ensure that such weight or measure to the st establish by or under state government in,3
67,67,SECTIONS,relation to a union territory mean the administrator sale with it grammatical variation and cognate expression mean transfer of property in any weight measure or other good by one person to another for cash or for defer payment or for any other valuable consideration and include a transfer of any measure or other good on system or any other system of payment by but do not include a mortgage or hypothecation of or a charge or pledge on such weight measure or other good,3
68,68,SECTIONS,seal mean a device or process by which a stamp be make and include any wire or other accessory which be use for ensure the integrity of any stamp mean a mark make by impress cast engrave etch bran ding paper seal or any other pro ce in relation to any weight or measure with a view to i certify that such weight or measure to the standard specify by or under this act indicate that any mark which be previously make thereon certify that such weigh tor measure,3
69,69,SECTIONS,to the standard specify by or under this act have be transaction mean si any contract whether for sale purchase ex change or any other purpose any assessment of royalty toll duty or other due the assessment of any work do wage due or service verification with it grammatical variation and cognate expression include in relation to any weight or measure the process of compare check test or adjust h weight or measure with a view to ensure that,3
70,70,SECTIONS,such weight or measure to the standard established by or under this act and also include re verification and weight or measure mean a weight or measure specify by or under th be act and include a weighing or measure instrument,3
71,71,SECTIONS,provision of this act to override provision of any other law the provision of this act shall have effect notwithstanding anything inconsistent therewith contain in any enactment other than this act or in any instrument have effect by virtue of any enactment other than this act chapter weight and measure,5
72,72,SECTIONS,unit of weight and measure to be base on metric system every unit of weight or measure shall be in accordance with the metric system base on the international system of unit,5
73,73,SECTIONS,base unit of weight and measure the base unit of i length shall be the mass shall be the time shall be the se con div electric current shall be the thermodynamic temperature shall be the luminous intensity shall be the candela amount of substance shall be the the specification of the base unit mention in sub section derive unit and other un its shall be such a may be,5
74,74,SECTIONS,base unit of numeration the base unit of numeration shall be the unit of the international form of in dian every numeration shall be make in with the decimal the decimal multiple and sub multiple of the numeral shall be of such denomination and be written in such manner a may be,5
75,75,SECTIONS,standard unit of weight and measure the base unit of weight and measure spec if ie din section shall be the stand ar d unit of weight and the base unit of numeration specify in section shall be the standard unit of for the purpose of derive the value of base derive and other unit mention in section the central government sh al l prepare or cause to be prepared object or equipment in such manner a maybe the physical characteristic configuration constructional detail material tolerance period of re verification method or of test shall be such a may,6
76,76,SECTIONS,standard weight measure or numeral any weight or measure which to the standard unit of such weight or measure and also to such of the provision of section a are applicable t o it shall be the standard weight or any numeral which to the provision of section shall be the standard no weight measure or numeral other than the standard weight measure or numeral shall be use das a standard weight measure or no weight or measure shall be manufacture or import unless,6
77,77,SECTIONS,it to the standard of weight or measure specify under section that provision of this section shall not apply for manufacture do for export or for the purpose of any scientific investigation or research,6
78,78,SECTIONS,reference secondary and work standard the reference standard secondary standard sand work standard of weight and measure shall be such a may be every reference standard secondary standard and work standard shall be verify and stam ped in such manner and after payment of such fee a may be every reference standard secondary standard and work standard which be not veri and stam ped in accordance with the provision of sub section shall not be deem to be a valid standard,6
79,79,SECTIONS,use of weight or measure for particular purpose any transaction deal or contract in respect of any good class of good or shall be make by such weight measure or number as may be,6
80,80,SECTIONS,prohibition of quotation otherwise than in term of standard unit of weight measure or numeration no person shall in relation to any good thing or service a quote or make announcement of whether by word of mouth or otherwise any price or charge orb issue or exhibit any price list invoice cash memo or other document orc prepare or publish any advertisement poster or other document indicate the net quantity of a package commodity ore express in relation to any transaction or protection any,6
81,81,SECTIONS,quantity or dimension otherwise than in accordance with the standard unit of weight measure or the provision of sub section shall not be applicable for export of any good thing or service,6
82,82,SECTIONS,any custom usage contrary to standard weight measure or numeration to be void any custom usage practice or method of whatever nature which permit a person to de mand receive or cause to be demand or receive any quantity of article thing or service in excess of or less than the quantity specify by weight measure or number in the contract or other agreement in relation to the said article thing or service shall be and power of director controller and legal metrology officer,6
83,83,SECTIONS,appointment of director legal metrology officer and other employee the central government may by notification appoint a director of leg al metrology additional director joint director deputy director assistant director and other employee for exercise the power and discharging the duty or impose on them by or under this act in relation to inter state trade and the qualification of the director and legal metrology officer appoint under sub section be such a may be the,7
84,84,SECTIONS,director and every legal metrology officer appoint under sub section shall exercise such power and discharge such function in respect of such local limit a the central government may by at ion every legal metrology officer appoint under sub section shall exercise power and under the general superintendence direction and control of the the director the controller and every legal metrology officer a ut ho rise to perform any duty by or under this act shall be deem to be a,7
85,85,SECTIONS,public servant within the meaning of section of the in dian penal code of no suit prosecution or other legal proceed shall lie against the director the controller and legal metrology officer a ut ho rise to perform any duty by or under this act in respect of anything which is in good faith do or intend to be do under this act or any rule or order make the central government may with the consent of the state government and subject to such con di ti ons limitation and restriction a it may specify in this,7
86,86,SECTIONS,behalf delegate such of the pow er of the director under this act a it may think fit to the controller of legal metrology in the state and such controller may if he be of opinion that it be necessary or expedient in the public interest so to do delegate such of the power delegate to him a he may think fit to any legal metrology officer and where any such delegation of power be make by such controller the person to whom such power be delegate shall exercise those power in the same manner and with the same effect a if they ha d be,7
87,87,SECTIONS,on him directly by this a c t and not by way of where any delegation of power be make under sub section the power so delegate shall under the general superintendence direction and guidance of the di recto r,7
88,88,SECTIONS,appointment of controller legal metrology officer and other employee the state government may by notification appoint a controller of legal metrology additional controller joint controller deputy controller assistant controller in spec tor and other employee for the state the power and discharge the duty or impose on them by or under this act in relation to in tra state trade and the qualification of the controller and legal metrology officer s appoint under sub section,7
