,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,declaration of raj end ra central agricultural university a an institution of national importance,1
2,2,SECTIONS,definition,1
3,3,SECTIONS,establishment and incorporation of raj end ra central agricultural university,1
4,4,SECTIONS,object of the university,1
5,5,SECTIONS,power of the university,1
6,6,SECTIONS,jurisdiction,1
7,7,SECTIONS,university open to all class caste and creed,1
8,8,SECTIONS,the visitor,1
9,9,SECTIONS,officer of the university,1
10,10,SECTIONS,the chancellor,1
11,11,SECTIONS,the vice chancellor,1
12,12,SECTIONS,dean and director,1
13,13,SECTIONS,the registrar,1
14,14,SECTIONS,the comptroller,1
15,15,SECTIONS,other officer,1
16,16,SECTIONS,authority of the university,1
17,17,SECTIONS,board of management,1
18,18,SECTIONS,the academic council,1
19,19,SECTIONS,the research council,1
20,20,SECTIONS,the extension education council,1
21,21,SECTIONS,the finance committee,1
22,22,SECTIONS,faculty,1
23,23,SECTIONS,the board of study,1
24,24,SECTIONS,other authority,1
25,25,SECTIONS,power to make statute,1
26,26,SECTIONS,statute how to be,1
27,27,SECTIONS,power to make ordinance,2
28,28,SECTIONS,regulation,2
29,29,SECTIONS,annual report,2
30,30,SECTIONS,annual account,2
31,31,SECTIONS,condition of service of employee,2
32,32,SECTIONS,procedure of appeal and arbitration in disciplinary case against student,2
33,33,SECTIONS,right to appeal,2
34,34,SECTIONS,provident and pension fund,2
35,35,SECTIONS,dispute a to constitution of university authority,2
36,36,SECTIONS,constitution of committee,2
37,37,SECTIONS,fill of casual vacancy,2
38,38,SECTIONS,proceeding of university authority not invalidate by vacancy,2
39,39,SECTIONS,protection of action take in good faith,2
40,40,SECTIONS,mode of proof of university record,2
41,41,SECTIONS,effect of establishment of university,2
42,42,SECTIONS,power to remove difficulty,2
43,43,SECTIONS,transitional provision,2
44,44,SECTIONS,repeal of agricultural university act,2
