,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent commencement and duration,1
1,1,SECTIONS,definition,1
2,2,SECTIONS,enforcement to be kept in abeyance,1
3,3,SECTIONS,provision of this act not to apply in certain case,1
4,4,SECTIONS,power of central government to give direction,1
5,5,SECTIONS,validation of act do or omit to be do during up to the date of enactment of this national capital territory of l provision second act no of act to make special provision for the national capital territory of a further period up to the day of and for matter connect therewith or incidental thereto whereas there have be phenomenal increase in the population of the national capital territory owe,1
6,6,SECTIONS,to migration and other factor result in tremendous pressure on land and infrastructure leading to encroachment or development which be not in consonance with the concept development a provide in the master plan for and the relevant act and make thereunder and whereas the master plan for be extensively modify and notify by the central government on the day of with the perspective for the year keep in view the em er ging new dimension in urban,1
7,7,SECTIONS,development visa vis the social financial and other ground re alit ie sand whereas the master plan for w the perspective for the year specifically strategy for housing for urban poor a well a to deal with the informal and whereas base on the policy fi na li se by the central government regard re gularis a ti on colony village aba di area and their extension the guideline and regulation for this purpose have be issue dand whereas base on the policy fi na li se by,1
8,8,SECTIONS,the central government regard re gularis at ion colony aba di area and their extension the building regulation for special regula rise colony and village aba dis have be make by the development authority under sub section of section of the development act of notify in the gazette of so e date the whereas in pursuance of the guideline and regulation necessary step be be take for there gularis at ion of,1
9,9,SECTIONS,colony which inter scrutiny of layout plan assessment of built up percentage exist a on the day of march identification of mixed use of streets approval of layout plan fixation of boundary change in land use and identification of colony not eligible for re gularis at ion and whereas the government of national capital territory of have receive one hundred layout plan and be in process of fix the boundary on these layout plan and the complete process of re drafting or,1
10,10,SECTIONS,final is at ion of layout plan be likely to take considerable time to regula rise all whereas more time be require for the re gularis at ion of colony village aba di area and their extension and special area sand whereas the revise policy for proper arrangement for relocation and rehabilitation of slum dwell ers and cluster in the national capital territory of have be formulate and accordingly the urban shelter improvement board act act of have,1
11,11,SECTIONS,been en a c ted by the legislature of the national capital territory of and notify with effect from the provide for implementation of scheme for improvement of slum and wit h a view to bring improvement in environment and living condition and to prepare housing scheme for such person,1
12,12,SECTIONS,sub by act of s for for a far period up to the st,2
13,13,SECTIONS,fourth p ara graph omit by s ibid,2
14,14,SECTIONS,sub by s ibid for ninth and tenth paragraph s whereas the urban shelter improvement board have identify about six hundred and eighty five cluster in the nation al capital territory of and relocation thereof is likely to take considerable time and whereas the draft policy regard farm house be be prepared by the development authority and it final is at ion be likely to take about two year sand ere as pursuant to the master plan for the zonal,2
15,15,SECTIONS,development plan in respect of various zone have be notify which provide for re gularis at ion of school dispensary and cultural institution establish on or ore the in nonconforming area sand whereas the policy with respect to storage warehouse and godown use for or produce include dairy and poultry in rural area built on agricultural land and guideline for redevelopment of exist godown cluster in non conform area include those for a storage of,2
16,16,SECTIONS,non agricultural good require to cater to the need of the people of the national capital territory of under consideration of the central government in consultation with the development authority and whereas with respect to special area be the area con is ting of wall city wall city extension and area know a and a such other area a may be designate a special area refer red to in clause of regulation of the building regulation for special area e and village,2
17,17,SECTIONS,aba dis notify in the gazette of so e date be be take for formulation of redevelopment plan and scheme by concerned local authority which be likely to take considerable time and whereas rule of the development master plan and zonal development plan provide for amendment of whole or any part of the master plan if necessary at the expiry of every five year and accordingly in pursuance of the aforesaid rule th e process of quinquennial revision of the provision,2
18,18,SECTIONS,of the master plan notify on the be be under taken for such mo di fi ca ti ons and update that have emerge base on ground reality which be likely to take some time for final is a ti on and whereas in view of the forego paragraph it be expedient and in public interest that no hardship be cause whether by way of seal or demolition of the structure or otherwise to the public until the revision of master plan a state in th e precede paragraph be under taken to facilitate the smooth review of the master plan and,2
19,19,SECTIONS,whereas the national capital territory of law special provision act be enact on the day of to make special provision for the area of national capital territory of for a period of up to the day of which cease to operate after the whereas the national capital territory of law special provision act be enact in continuation of the aforesaid act for a period up to the day of make,2
20,20,SECTIONS,special provision for the area of the national capital territory of and that act cease to operate after the day of whereas the national capital territory of law special provision second act of be enact in continuation of the aforesaid act for a period up to the day of to make special provision for the area of national capital territory of and that act cease to operate after the day of whereas the national capital territory of,2
21,21,SECTIONS,law special provision act have be enact to give con effect to provision of the enactment specify in the preceding paragraph for a period up to the day of and to make special provision for the area of the national capital territory of and that act shall cease to operate after the day of whereas it be expedient to have a law in term of the master plan for in continuation of the say act a period up to the day of,2
22,22,SECTIONS,to provide for relief and to mi ni mise avoidable hardship and irreparable loss to the people of the national capital territory against any punitive action by any agency in respect of the person cover by the policy refer red to above be it enact by parliament in the sixty second year of the republic of a follow,2
23,23,SECTIONS,short title commencement and duration this act may be call the national capital territory of law special provision second act it to the national capital territory of it shall come into force on the day of shall cease to have effect o n the day of except a respect thing done or omit to be do before such ce and upon such cesser section of the general clause act of shall apply a if this act have then be repeal by a central act,4
24,24,SECTIONS,definition in this act unless the context otherwise require a building bye law mean b make under section of the municipal corporation act of or the bye law make under section sub section of section and sub section of section of the pun jab municipal act pun jab act a in force in new or the regulation make under sub section of section of development act of relate to mean the entire,4
25,25,SECTIONS,area of the national capital territory of except the a define in clause of section of the municipal corporation act of encroachment mean occupation of government land or public land other than streets lane footpath and park by way of put temporary semi permanent or permanent structure for residential use or commercial use or any other use local authority mean the mu corporation establish under the corporation act,4
26,26,SECTIONS,of or the new municipal council established under the new municipal council act of or the development authority established under t he development act of legally entitle to exercise control in respect of the area under their respective master plan mean the master plan for with the perspective for the year no ti fi cat ion number date the day of under the act of f,4
27,27,SECTIONS,notification mean a notification publish in the official punitive action mean action take by a local authority under th e relevant law development and shall include demolition seal of premise and displacement of per sons or their business establishment from their exist location whether in pursuance of or other wis eh relevant law mean in case of i the development authority the development act of the municipal corporation of the municipal corporation act of the new municipal council the new i municipal council act of,4
28,28,SECTIONS,sub by act of s for for a period up to the st day of,4
29,29,SECTIONS,sub by s for it shall cease to have effect on the st day of special area shall have the meaning assign to it in clause of regulation of the building regulation for special area regula rise colony and village aba dis in the g of so date the development mean use of land or use of building or construction of building or development of colony carry out in contravention of the,4
30,30,SECTIONS,sanction plan or without obtain ing the sanction of plan or in contravention of the land use a permit unde r the master plan or zonal plan or layout plan a the case may be and include any the word and expression use but not define herein shall have the meaning respectively assigned to them in the development act of the municipal corporation of and the new municipal council act of,4
