,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition,1
2,2,SECTIONS,establishment of academy of scientific and innovative research,1
3,3,SECTIONS,object of academy,1
4,4,SECTIONS,relationship of academy with council of scientific and industrial research,1
5,5,SECTIONS,declaration of academy a an institution of national importance,1
6,6,SECTIONS,transfer of asset liability of exist academy t o academy establish under this act and other provision,1
7,7,SECTIONS,function and power of academy,1
8,8,SECTIONS,academy open to all caste creed race or class,1
9,9,SECTIONS,authority of academy,1
10,10,SECTIONS,composition of board of governor,1
11,11,SECTIONS,appointment of chair person,1
12,12,SECTIONS,nomination of distinguish scientist or academician of global eminence eminent technologist and head of three premier institution in the field of impart education inscience and technology,1
13,13,SECTIONS,nomination of distinguish scientist or outstand in g scientist of council of scientific and industrial research or director of council of scientific and industrial research laboratory,1
14,14,SECTIONS,allowance payable to member of board,1
15,15,SECTIONS,term of office of member of board,1
16,16,SECTIONS,power of board,1
17,17,SECTIONS,senate,1
18,18,SECTIONS,power of se nat e,1
19,19,SECTIONS,chancellor of academy,1
20,20,SECTIONS,director of academy,1
21,21,SECTIONS,appointment and duty of director of academy,1
22,22,SECTIONS,associate director,1
23,23,SECTIONS,power of other authority,1
24,24,SECTIONS,fund of academy,1
25,25,SECTIONS,account,1
26,26,SECTIONS,audit of account and it publication,1
27,27,SECTIONS,statute,1
28,28,SECTIONS,matter to be provide by statute,1
29,29,SECTIONS,ordinance,1
30,30,SECTIONS,review of function of academy,1
31,31,SECTIONS,appointment,1
32,32,SECTIONS,condition of service,1
33,33,SECTIONS,arbitration,1
34,34,SECTIONS,resignation removal and suspension of chair person and other member or director,1
35,35,SECTIONS,meeting,1
36,36,SECTIONS,vacancy not to invalidate act or proceeding of board academy or any other body,1
37,37,SECTIONS,power to remove academy of scientific and innovative research no of act to establish an academy for furtherance of the advancement of learn and prosecution of research in the field of science and technology in association with council of scientific and industrial research and to declare the institution know a the academy of scientific and innovative research to be an institution of national importance to provide for its incorporation and matter connect therewith or incidental there tobe it enact by parliament in the sixty second year of the republic of a low,1
38,38,SECTIONS,short title extent and commencement this act may be call the academy of scientific and innovative research act it to the whole of except the state of jam mu and it shall come into force on such a the central government may by notification in the official gazette appoint and different date may be appoint for different provision of this act,2
39,39,SECTIONS,definition in this act and in all statute and ordinance make thereunder unless t he context otherwise require a academy mean the academy of scientific and innovative research establish under sub section of section board mean the board of governor of the academy of scientific and innovative research refer red to in section council of scientific and industrial research mean a society register by the name of the council of scientific and industrial research under the society registration act,2
40,40,SECTIONS,of chair person mean the chair person of the boa appoint under section chancellor mean the chancellor of the academy refer to in section director mean the director of the academy appoint under section distinguish scientist or outstanding scientist of the council of scientific and industrial research mean scientist of the council of scientific and industrial research designate a exist academy mean the academy of scientific and innovative research establish,2
41,41,SECTIONS,in pursuance of the resolution of the government of in the ministry of science and technology department of scientific and industrial research council of scientific and industrial no a c date the faculty of the academy mean academy professor professor of eminence outstanding professor senior professor emeritus professor pro assistant professor visit faculty and such other person a may be appoint,2
42,42,SECTIONS,for impar ting instruction or conduct research in the academy or institution maintain by the academy and include the scientist of of scientific and industrial research assign for impar ting instruction or research j notification mean a notification publish in the official statute and ordinance mean the statute and the ordinance of the a cad for the time being in force,2
43,43,SECTIONS,ex cep t sub section of section v ide notification no so date see gazette of extraordinary part sec june sub sec of section notification no so date june see gazette extraordinary part sec,2
44,44,SECTIONS,establishment of academy of scientific and innovative research with effect from such date a the central government may by notification appoint in this behalf there shall be establish for the purpose of this act an academy to be call the academy of scientific and innovative research abody corporate by such the headquarters of the academy shall be at such place a the central government may by notification the academy may have such number of regional cent re and campus a it may deem the,3
45,45,SECTIONS,academy shall have perpetual and a common seal with power subject to of this act to acquire hold and dispose of property and to contract and shall by that name sue and be sue,3
46,46,SECTIONS,object of academy the object of the academy shall be to a disseminate advanced knowledge in science and technology by provide teach and research facility in such branch of learn a it may deem fit particularly in emerge area and such area a may emerge in fu tu reb undertake inter disciplinary study and conduct course in and integrate into it course inter disciplinary and disciplinary are as cover natural science life science mathematical and computational science,3
47,47,SECTIONS,engineering apply art mani ti es social science law relate to these area take appropriate measure for innovation in teach and learn create an ambience for learn and scholarship in advanced science and technology instead of exclusively focus on mark or educate and train man power in scientific and technological establish linkage with industry in and outside for the promotion of science collaborate in,3
48,48,SECTIONS,e area in the field of science and technology with and institution in or outside in di ai promote research in science and technology have a bearing on social economic cultural intellectual and academic welfare of the the academy shall primarily focus on research and impart instruction in such area a be not ordinarily taught in regular academic university in the curriculum pedagogy and evaluation of the academy shall be innovative and direct towards crea ting high quality personnel with cross disciplinary knowledge aim to provide leader in the field of science and technology,3
49,49,SECTIONS,relationship of academy with council of scientific and industrial research the academy shall be provide or allow to use the infrastructure and scientific man power of the council of scientific and industrial research for teach and research purpose for mutual the academy within two week of the commencement of this act shall n contain in any other act rule regulation or bye law for the time be in force enter into a memorandum of understand with the council of scientific and,3
50,50,SECTIONS,industrial research for the it affiliation with the a c a demy for the purpose of academic teach and award of degree or dip lo mas and the person pursue the study in the council for award of any degree or diploma after entering of such memorandum of understand be award degree or diploma by t he say academy provided that any person pursue any academic or research course before the commencement of this act in the council of scientific and industrial research for award of any degree or diploma and registered for,3
51,51,SECTIONS,the say purpose with any her university may with the approval of the university such person be register migrate after such commencement to the academy establish under this act and be register with the say academy for grant of the same degree or diploma by the academy established under this act and such person shall be deem to have migrate and register with the academy establish under this act at the same level of study in the university from which such nothing contain in sub sect io n or,3
52,52,SECTIONS,sub section shall be construe to affect the power of the council of scientific and industrial research be discharge or exercise before the commencement of this act by the council or to affiliate with any other university or institution for of academic teach and award of degree or diploma or for any other purpose necessary for pursue it object,3
53,53,SECTIONS,declaration of academy a an institution of national importance it be hereby declare that the academy of scientific and innovative research shall be an institution of national importance,4
54,54,SECTIONS,transfer of asset liability of exist academy to academy establish under this act and other provision on and from the date of es tab li of the academy a any reference to the exist academy in any law other than this act or in any contract or other instrument shall be deem a a reference to the all property and asset movable and immovable of or belonging to the exist academy shall vest in the all right and liability of the exist academy shall be transfer to,4
55,55,SECTIONS,and be the right of the a cad emyd without prejudice to the provision of clause c all debt ons and liability incur red all contract enter into and all matter and thing engage to be do by with or for the exist ing academy immediately before that date for or in connection with the purpose of the say exist ing academy shall be deem to have be incur enter into or engage to be do by with or for th ea cad em ye all sum of money due to the exist academy immediately before that date shall be,4
56,56,SECTIONS,deem tobe due to the all suit and other legal proceeding institute or which could have be institute by or against the exist academy immediately before that date may be continued or may be institute by or against the every employee include those appoint for impart instruction or research in the exist academy hold any office under the exist academy or teach therein immediately before that date shall hold his office in the academy or continue teach therein by the same tenure and,4
57,57,SECTIONS,upon the same term and con dit io n of service a respect remuneration leave provident fund retirement and other terminal benefit a he would have such office if the academy have not been established and shall continue to do so a an employee of the academy or until the expiry of the period of six month from that date if such employee not to be the employee of the academy within any person pursue any academic or research course before the commencement of this act in the exist academy for award of any degree,4
58,58,SECTIONS,or diploma or certificate shall be entitle to pursue such academic or research course after the establishment of the academy under this act and be register with the say academy for grant of the same degree or diploma or certificate by the a cad em y established under this act and such person shall be deem to have migrate and register with the academy established under this act at the same level of study in the exist academy from which such any person who immediately ore the commencement of this act have be,4
59,59,SECTIONS,award a degree or diploma or certificate for have qualify any course by the exist academy shall be entitle to award of equivalent degree or diploma by the academy subject to approval by the board of the notwithstanding anything contain in the industrial dispute act of or in any other law for the time be in force absorption of any employee by the academy in it regular service under this section shall not entitle such e to any compensation under that act or other law and no such claim shall be entertain by any court tribunal or other authority,4
60,60,SECTIONS,function and power of academy the academy shall discharge it function and follow power n ame ly i to provide for instruction and conduct research in such branch of learn like life science mathematical and computational science medical science engineering applied art humanity social science law relate to these area and interface thereof and in particular in inter disciplinary and disciplinary area of these branch and in all such area as may emerge in future,5
61,61,SECTIONS,and other emerge area of knowledge a the academy may from time to time de term and make provision for advancement and dissemination of to lay administrative standard and structure and decide on all matter of creation of post slaying down standard for recruitment determine compensation package and to design it curriculum and pedagogy for award of diploma or certificate and deg re es or other academic distinction a it may deem to grant subject to such condition a,5
62,62,SECTIONS,the academy may determine diploma or certificate degree or other academic distinction on the basis of such method of evaluation and to hold it sex a mina ti ons a the academy may from time to time determine and to withdraw any such degree or other academic distinction for good and sufficient to frame statute and or and to alter modify or rescind the to or ga ni se and undertake extramural study training and extension to honorary degree or other,5
63,63,SECTIONS,to provide distance education in such branch of learn and to such person a it to institute professorship associate professorship and assistant professorship professor professor of eminence distinguish professor outstanding professor eme rit us professor or visit position and other teach or academic or other by the academy and to make appointment to such to appoint person from any other university or,5
64,64,SECTIONS,institution or industry or person of em in en ce from appropriate field of study include those outside the country a faculty of the academy xi to create administrative ministerial and other post and to make appointment to operate or collaborate or associate with any body include any university or institution or industry locate in or outside to establish such cent re and laboratory or other unit for research and instruction as may be to set up school cent re,5
65,65,SECTIONS,an d campus and function there from or conduct class from anyplace of it choice include the premise of laboratory or other cent re of the council of scientific and industrial to institute and award fellowship scholarship student ship medal and to conduct research advisory and service with or for any entity public or private whether in or outside which be in conformity with the spirit and object of to engage of the council of scientific and,5
66,66,SECTIONS,industrial research a faculty in impar ting instruction and conduct research in the to establish maintain and manage institution and hostel for residence of student or establish and maintain such institution through the council of scientific and industrial research or any other to fix demand and receive payment of fee and other to determine the standard of admission to the academy which may include examination other innovative model of test or to supervise the residence,5
67,67,SECTIONS,of the student of the academy and to make arrangement for pro mo ting their health general welfare cultural and corporate to lay down condition of service for al l category of employee include their code to regulate and enforce discipline among the student and employee and to take such disciplinary measure in this regard a may be to make arrangement for promote th e health and general welfare of the to receive grant benefaction donation gift bequest and,5
68,68,SECTIONS,transfer or acquire hold and manage and dispose of any property movable or immovable include trust and endowment proper ti es for the pur pose of the academy provided that no such grant benefaction donation gift bequest and transfer shall be accepted by the academy which in the opinion of the board condition or obligation oppose to the spirit and object of this to borrow on the security of property of the academy or otherwise money for the the academy or it property for such purpose a be,5
69,69,SECTIONS,in conformity with the spirit and object of this to do all such other act and thin g a may be necessary incidental or conducive to the attainment of all or any of it in exercise it power refer to in sub section it shall be the en de avo ur of the academy to maintain an all character and high standard of teach and research and the academy shall among other measure which may be necessary for the say purpose take in particular the following me a sures namely i subject to the provision of,5
70,70,SECTIONS,section the admission of student shall be make on continuous evaluation or other innovative method of evaluation and choice base credit system may be introduce and the academy may enter into with other university and academic institution in or outside for credit transfer and joint degree innovative course and pro gramme of study shall be introduce with a provision for periodic review and the impart of instruction shall be a far a may be through use of,5
71,71,SECTIONS,modern technique the system and structure of the academy should be flexible to adapt to the requirement disciplinary and inter disciplinary s active participation of student may be ensure in governance of academic matter of the academy,5
72,72,SECTIONS,academy open to all caste creed race or class the academy shall be open to all per sons of either sex irrespective of caste creed race or class and it shall not be lawful for the academy to adopt or impose on any person any test whatsoever of religious belief or profession in order to be entitle to be a p pointed a a faculty of the academy or to hold any other office therein or to be employ therein or tobe admit a a student in the academy or to graduate thereat or to enjoy or exercise any the academy,6
