,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,declaration of na lan da university a an institution of national importance,1
2,2,SECTIONS,definition,1
3,3,SECTIONS,establishment and incorporation of na lan da university,1
4,4,SECTIONS,effect of establishment of university,1
5,5,SECTIONS,jurisdiction,1
6,6,SECTIONS,govern board,1
7,7,SECTIONS,power and function of govern board,1
8,8,SECTIONS,objective of university,1
9,9,SECTIONS,power of university,1
10,10,SECTIONS,university open to all person,1
11,11,SECTIONS,visitor,1
12,12,SECTIONS,officer of university,1
13,13,SECTIONS,the or,1
14,14,SECTIONS,the vice chancellor,1
15,15,SECTIONS,the registrar,1
16,16,SECTIONS,the finance officer,1
17,17,SECTIONS,the controller of examination,1
18,18,SECTIONS,the librarian,1
19,19,SECTIONS,other o,1
20,20,SECTIONS,privilege and immunity of academic staff,1
21,21,SECTIONS,authority of the university,1
22,22,SECTIONS,the academic council,1
23,23,SECTIONS,the school of study,1
24,24,SECTIONS,the finance committee,1
25,25,SECTIONS,other authority,1
26,26,SECTIONS,statute,1
27,27,SECTIONS,statute how make,1
28,28,SECTIONS,ordinance,1
29,29,SECTIONS,regulation,1
30,30,SECTIONS,annual report,1
31,31,SECTIONS,annual account,1
32,32,SECTIONS,condition of service of employee,1
33,33,SECTIONS,procedure of appeal and arbitration in disciplinary case against student,1
34,34,SECTIONS,right to appeal,1
35,35,SECTIONS,provident and pension fund,1
36,36,SECTIONS,dispute a to the constitution of authority and body,1
37,37,SECTIONS,fill of casual vacancy,1
38,38,SECTIONS,proceeding of authority or body not invalidate by vacancy,1
39,39,SECTIONS,protection of action take in good faith,1
40,40,SECTIONS,power to remove difficulty,1
41,41,SECTIONS,statute ordinance and regulation to be publish in the official gazette and to be laid before parliament,1
42,42,SECTIONS,transitional provision,1
43,43,SECTIONS,repeal of university of na lan da na lan da university act no of sept ember act to implement the decision arrive at the second east summit on the at phi lip pine and subsequently at the fourth east summit on at th ai land for the establishment of the na lan da university in the state of a an international institution for pursuit of intellectual philosophical historical and spiritual study and for matter connect therewith or,1
44,44,SECTIONS,incidental thereto whereas the second east summit on in the city of ce bu republic of phi lip pine agree to strengthen regional educational operation by tap the east region of excellence in education and for the revival of the na lan da university locate in the state to regional understand and the appreciation of one another s heritage and history and whereas the fourth east summit on the in hin th ai land sup ported the,1
45,45,SECTIONS,establishment of the na lan da university and encourage the net work and collaboration between the propose na lan da university and exist cent re of excellence in the east summit so as to participate country to build a community of learn where student scholar researcher can work t the spirituality that unit es all mankin dand whereas it be consider expedient to make provision for implement the decision in the aforesaid east summit for establishment of the na lan da,1
46,46,SECTIONS,university in the state of declare it to be an institution of national importance be it enact by parliament in the sixty first year of th e republic of a follow,1
47,47,SECTIONS,short title and commencement this act may be call the na lan da university act it shall come into force on such a the central government may by notification in the official gazette appoint and different date may be appoint for different provision of this act,2
48,48,SECTIONS,declaration of na lan da university a an institution of na ti on al importance whereas of the institution know a the na lan da university be such a to make the institution one of national importance it be hereby declare that the institution know a the na lan da university be an institution of national importance,2
49,49,SECTIONS,definition in this act unless the context otherwise require a academic council mean the academic council of the academic staff mean such category of staff a be designate a academic staff by cent re mean a cent re establish or maintain by the university in any place in or in east region for the purpose of and supervise the work of cent re in such place or region and for perform such function a may be on such cent re by the,2
50,50,SECTIONS,east region mean the region comprise the territory of the member state of the east sum mite employee mean any person appoint by the university and include teacher and other staff of the faculty mean a faculty of the finance officer mean the finance officer of the university appoint under section,2
51,51,SECTIONS,novem ber notification no so e date novem ber see gazette of in di a extraordinary part sec board mean the govern board of the university constitute under section hall mean a unit of residence by whatever name call for student of the university provided maintain or re cog ni se by member state mean the mem be r state of the east na lan da mentor group mean the group of person constitute by the communication da ted the,2
52,52,SECTIONS,june of the government of in the ministry of external affair inter to examine the framework and structure of international cooper at ion and partnership which would govern the establishment of the ordinance mean the ordinance of the mean by statute ordinance or by re cog institution mean an institution of high learn maintain or re cog ni se by or associate with the registrar mean the registrar of the,2
