,Unnamed: 0,Title,Paragraph Text,Page No
0,0,PRELIMINARY,short title extent and commencement this act may be call the hum a nim mu no deficiency virus and acquire immune deficiency syndrome prevention and control it to the whole of it shall come into force on such a the central government may by notification in the official gazette appoint,3
1,1,PRELIMINARY,definition in this act unless the context otherwise require sa aid mean acquire immune deficiency syndrome a condition charac te rise by a combination of sign and symptom cause by human virus which attack and weak ens the body immune system make the person susceptible to life threatening con di ti ons or other condition a may be specify from time to time,3
2,2,PRELIMINARY,sept ember notification no so date sept ember see gazette of in di a extraordinary part sec capacity to consent mean ability of an individual determine on an objective basis to understand and appreciate the nature and consequence of a propose action and to make an informed decision concern such child affected by mean a person below the age of eighteen year who be whose parent or guardian with whom such child normally re sides be or,3
3,3,PRELIMINARY,have lose a parent or guardian with whom such child reside due to aid or life in a household orphan by discrimination mean any act or omission which directly or indirectly expressly or by effect immediately or over a period of imp os es any burden obligation liability disability or disadvantage on any person or category of person base on one or more ground de ni es or any benefit opportunity or advantage from any person or category of per sons base on one or more,3
4,4,PRELIMINARY,ground sand the expression discriminate to be construe accordingly explanation the purpose of this clause ground be an ordinarily living reside or cohabit with a person who be ordinarily live reside or cohabit with a person who be the removal of doubt it be hereby clarify that adoption of medically advised safeguard and precaution to mi ni mise the risk of infection shall not amount,3
5,5,PRELIMINARY,to di scrim in a ti one domestic relationship mean a relationship a define under clause f of section of the protection of woman from domestic violence act of establishment mean a body corporate or society or any organ is at ion or institution or two or more person jointly carry out a systematic activity for a period of twelve month or more atone or more place for consideration or otherwise for the production supply or distribution of good guideline mean any statement or any,3
6,6,PRELIMINARY,other document issue by the central government indic a ting policy or procedure or course of action relate to and aid to be follow by the central government state government governmental and nongovernmental organ is at ion and establishment sand individual deal with prevention control and treatment of or aid sh health care provider mean any individual whose vocation or profession be directly or indirectly related to the maintenance of the health of another individual and include any physician nurse para medic,3
7,7,PRELIMINARY,psychologist or other individual provide medical nursing psychological or other health care service include prevention and treatment service si mean human person mean an individual who be or whose partner with whom such individual normally re sides be or have lose a partner with whom such individual re sided due to person mean a person whose test have be confirm information mean any,3
8,8,PRELIMINARY,information relate to the status of a person and include si information relate to the undertaking perform the test or result of an information relate to the care support or treatment of that information which may identify that person any other information concern that person which be collect receive access or re corded in connection with an test treatment or research or the status of that test mean a test to determine the presence of an,3
9,9,PRELIMINARY,antibody or antigen of inform consent mean consent give by any individual or his representative specific to intervention without any coercion undue influence fraud mistake or misrepresentation and such consent obtain after inform such individual or his representative a the case may be such information a specify in the guideline relate to risk and benefit of and alternative to intervention in such language and in such manner a understood by that individual or his representative a the,3
