,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition chapter national jute board,1
2,2,SECTIONS,constitution and incorporation of board,1
3,3,SECTIONS,secretary and other officer chapter of the board,1
4,4,SECTIONS,function of board chapter and contract,1
5,5,SECTIONS,the council and society to v in board,1
6,6,SECTIONS,general effect of vest of council and society in board,1
7,7,SECTIONS,to be deem to have be grant to board,1
8,8,SECTIONS,tax exemption or benefit to continue have effect,1
9,9,SECTIONS,guarantee to be operative,1
10,10,SECTIONS,provision in respect of officer and other employee of council and society chapter of the central government,1
11,11,SECTIONS,direction by central government,1
12,12,SECTIONS,supersession of board chapter account and audit,1
13,13,SECTIONS,grant and loan by central government,1
14,14,SECTIONS,budget,1
15,15,SECTIONS,annual,1
16,16,SECTIONS,account and audit,2
17,17,SECTIONS,lay of annual and auditor report before parliament chapter,2
18,18,SECTIONS,protection of action take in good faith,2
19,19,SECTIONS,officer and employee of board to be public servant s,2
20,20,SECTIONS,power to make rule,2
21,21,SECTIONS,power to make regulation,2
22,22,SECTIONS,rule and regulation to be laid before parliament,2
23,23,SECTIONS,power to remove difficulty,2
24,24,SECTIONS,amendment of act of,2
25,25,SECTIONS,repeal and national jute board act no of an act to provide for the establishment of a national jute board for the development of the cultivation manufacture and marketing of jute and jute product and for matter connected therewith and incidental thereto be it enact by parliament in the fifty ninth year of the republic of a follow chapter i,2
26,26,SECTIONS,short title extent and commencement this act may be call the national jute board it to the whole of it shall come into force on such date a the central government may by notification in the official gazette appoint,3
27,27,SECTIONS,definition in this act unless t he context otherwise appoint day mean such date a the central government may by notification in the official gazette appoint for the purpose of section board mean the national jute board constitute under section chair person mean the chair person of the council mean the jute manufacture development council establish under section of the jute manufacture development council act of jute mean the plant of jute kenaf and,3
28,28,SECTIONS,me st a f jute manufacture shall have the same meaning a assign to it in the jute ma nu fact ur es cess act of member mean a member of the board and include the mean by rule make under this a c ti regulation mean regulation make by the board under this society mean the national cent re for jute diversification a society set up by the central government in the ministry of textile and register under the society registration act of year mean the year commence on the day of and end on the day of march next following chapter national jute board,3
29,29,SECTIONS,constitution and incorporation of board with effect from the appoint day the central government shall by notification in the official gazette constitute for the purpose of this act a board to be call the national jute the board shall be a body corporate by the name aforesaid have l succession and a common seal with power to acquire hold and dispose of property both movable and immovable and to contract and shall by the say name sue and be the head office of the board shall be at in,3
30,30,SECTIONS,the state of west ben gal o r such other place as the central government may by notification in the official gazette specify and the board may with approval of the central government establish office or agency at other place in or the board shall consist of the follow member namely a the secretary in charge of the ministry of the central government deal with textile who shall be the ex chair person of the three member of parliament of whom two shall be elect from among,3
31,31,SECTIONS,themselves by of the house of the people and one from among themselves by the member of the council of the additional secretary and financial adviser ministry of textile government of in di a ex the joint secretary jute in the ministry of textile government of ex e two member of the rank of joint secretary to be nominate by the central government to represent respectively the ministry of the ce government deal with i agriculture food and public,3
32,32,SECTIONS,three member to be nominate by the central government by rotation in the alphabetical order to represent respectively the government of the state of a sam or is sa trip ura and west ben gal the nomination shall be from official of the state government hold the rank of secretary to the state government and deal with jute or three member of jute farmer of h one from state of west ben gal and two from other st ates on rotational basis to be nominate by the central govern me nth,3
33,33,SECTIONS,three member of jute worker of which one from state of west ben gal and two from other st ates nominate by the central government on rotational ba sisi two expert from the field of jute technology and related field to be nominate by the two member from the micro enterprise small enterprise and medium enterprise deal in jute industry to be no mina ted by the central government explanation for the purpose of this clause the expression medium enterprise micro enterprise and small enterprise,3
34,34,SECTIONS,shall have the meaning respectively assign to them in clause h and clause m of section of the micro small and medium enterprise development of two member to be appoint by the central government to represent the jute industry in two member to be appoint by the central to represent the jute industry in two member to be appoint by the central government to represent the exporter of the director in dian jute,3
