,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition chapter for food security,1
2,2,SECTIONS,right to receive at sub si dis price by person belonging to eligible household sunder target public distribution system,1
3,3,SECTIONS,nutritional support to pregnant woman and lactate mother,1
4,4,SECTIONS,nutritional support to child,1
5,5,SECTIONS,prevention and management of child malnutrition,1
6,6,SECTIONS,implementation of scheme for rea lis at ion of entitlement chapter security allowance,1
7,7,SECTIONS,right to receive food security allowance in certain case chapter of eligible household,1
8,8,SECTIONS,coverage of population under target public distribution system,1
9,9,SECTIONS,state government to prepare guideline and to identify priority household,1
10,10,SECTIONS,publication and display of list of eligible household chapter in target public distribution system,1
11,11,SECTIONS,reform in target public distribution system empowerment,1
12,12,SECTIONS,woman of eighteen year of age or above to be head of household for purpose of issue of chapter redressal mechanism,2
13,13,SECTIONS,internal grievance redressal mechanism,2
14,14,SECTIONS,district grievance redressal officer,2
15,15,SECTIONS,state food commission,2
16,16,SECTIONS,salary and allowance of chair person member member secretary and other staff of state commission,2
17,17,SECTIONS,designation of any commission or body to function a state commission,2
18,18,SECTIONS,joint state food commission,2
19,19,SECTIONS,power relate to inquiry,2
20,20,SECTIONS,vacancy not to invalidate proceeding of state commission chapter of central government for food security,2
21,21,SECTIONS,central government to allocate require quantity of from central pool to,2
22,22,SECTIONS,provision for fund by central government to state government in certain case chapter of state government for food security,2
23,23,SECTIONS,implementation and monitor ing of scheme for ensure food security chapter of local authority,2
24,24,SECTIONS,implementation of target public distribution system by local authority in their area,2
25,25,SECTIONS,obligation of local author it xi transparency and accountability,2
26,26,SECTIONS,disclosure of record of target public distribution system,2
27,27,SECTIONS,conduct of social audit,2
28,28,SECTIONS,set up of vigilance committee for advance food security,2
29,29,SECTIONS,food security for people living in remote hilly and tribal area,3
30,30,SECTIONS,step to far advance food and nutritional security chapter,3
31,31,SECTIONS,other welfare scheme,3
32,32,SECTIONS,penalty,3
33,33,SECTIONS,power to adjudicate,3
34,34,SECTIONS,power to delegate by central government and state government,3
35,35,SECTIONS,act to have override effect,3
36,36,SECTIONS,power to amend schedule,3
37,37,SECTIONS,power of central government to give direction,3
38,38,SECTIONS,power of central government to make rule,3
39,39,SECTIONS,power of state government to make rule,3
40,40,SECTIONS,transitory provision for scheme guideline,3
41,41,SECTIONS,power to remove difficulty,3
42,42,SECTIONS,of institutional me for other purpose,3
43,43,SECTIONS,force,3
44,44,SECTIONS,repeal and saving schedule i schedule schedule schedule national food security act no of sept ember act to provide for food and nutritional security in human life cycle approach by en sur ing access to adequate quantity of quality food at affordable price to people to live a life with dignity and for matter connect therewith or incidental there tobe it enact by parliament in the sixty fourth year of the republic of a follow chapter i,3
45,45,SECTIONS,short title extent and commencement this act may be call the national food security act it to the whole of save a otherwise provide it shall be deem to have come into force on the day of,4
46,46,SECTIONS,definition in this act unless the context otherwise require an gan wadi mean a c care and development center set up under the integrate child development service scheme of the central government to render service cover under section a of sub section of section and section central pool mean the stock of food grain which be i procure by the central government and the state government through minimum support price maintain for allocation under the target public,4
47,47,SECTIONS,distribution system other include calamity relief and such other kept a reserve for scheme refer to in sub clause eligible household mean household cover under the priority household and the ant yo da ya anna yojana refer to in sub section of section fair price shop mean a shop which have be license to distribute essential commodity by an er issue under section of the essential commodity act of to the ration card holder under the,4
48,48,SECTIONS,target public distribution mean rice wheat or coarse grain or any combination thereof conform to such norm a may be determine by order by the central government from time to food security mean the supply of the entitle quantity of and meal spec if ie dunder chapter food security allowance mean the amount of money to be pa id by the concerned state government to the entitle person under section local authority include panchayat municipality district,4
49,49,SECTIONS,board cantonment board authority and in the state of as sam mani pur mi zo ram nag aland and trip ura where panchayat do not exist the village council or committee or any other body by whatever name cal led which be a ut ho rise under the constitution or any law for the time be in force for self or any other authority or body with the control and management of civic service swith in a specify local meal mean hot coo ked or coo ked and heat before it service meal or take,4
50,50,SECTIONS,home ration a may be by the central minimum support price mean the assure price announce by the central government at which be procure from farmer by the central government and the state government sand their agency for the central notification mean a notification issue under this act and publish in the other welfare scheme mean such government scheme in addition to the targeted public distribution system under which or meal be,4
51,51,SECTIONS,supply a part of the per son with disability mean a person define a such in clause t of section of the per sons with disability equal opportunity protection of right and full participation act of priority household mean household identify a such under section mean by rule make under this ration card mean a document issue under an order or authority of the state government for the purchase of essential commodity from the fair price,4
52,52,SECTIONS,shop under the target public distribution rural area mean any area in a state except those area cover by any urban local body os cantonment board establish or constitute under any law for the time be in schedule mean a schedule append to this senior citizen mean a person define a such under clause h of section of the maintenance and welfare of parent and senior citizen act of social audit mean the process in which people collectively monitor and,4
53,53,SECTIONS,evaluate and implementation of a pro gramme or state commission mean the state food commission constitute under section state government in relation to a union territory mean the a tor thereof a p pointed under article of the target public distribution system mean the system for distribution of to the ration card holder through fair price vigilance committee mean a it tee constitute under section to supervise,4
54,54,SECTIONS,the implementation of all scheme under this the word and expression not define here but define in the essential commodity of or any other relevant act shall have the meaning respectively assign to them in those for food security,4
55,55,SECTIONS,right t o receive at sub si dis price by person belonging to eligible household sunder target public distribution system every person belonging to priority under sub section of section shall be entitle to receive five kilogram of per person per month at sub sidi se price specify in schedule i from the state government under the targeted pub li c distribution that the household cover under ant yo da ya anna yojana shall to such extent a may by,5
56,56,SECTIONS,the central government for each state in the say scheme be entitle to thirty five per household per month at the price specify in schedule far that if annual allocation of to any state under the act be less than the average annual off take of for last three year under normal target public m the same shall be protect at price a may be determine by the central government and th estate shall be allocate a specify in schedule,5
57,57,SECTIONS,for the purpose of this section the ant yo da ya anna yojana mean the scheme by the say name launch by the central government on the day of and a time to the entitlement of the person belonging to the eligible household refer to in subsection sub sidi se price shall ex ten d up to seventy five per cent of the rural population and up to fifty percent of the urban subject to sub section the state government may provide to the person,5
58,58,SECTIONS,belonging to wheat flour in lieu of the entitle quantity of in accordance with such guide lin es as may be specify by the central government,5
59,59,SECTIONS,nutritional support to pregnant woman and lactate mother subject to such scheme as may be frame by the central government every pregnant woman and lactate mother shall be en titled toa meal free of charge during pregnancy and six month after the child birth through the loca lan gan wadi so a to meet the nutritional standard specify in schedule maternity benefit of no t less than rupee six thousand in such a may by the central government provided that all pregnant woman and,6
60,60,SECTIONS,lactate mother in regular employment with the central government or state government or public sector undertaking or those who be in receipt of similar benefit under any law for the time be in force shall not be entitle to benefit specify in clause b,6
61,61,SECTIONS,nutritional support to child subject to the provision contain in clause b every child up to the age of fourteen year shall have the follow entitlement for his nutritional needs namely a in the case of child in the age group of six month to six year age appropriate meal free of charge through the local an gan wadi so a to meet the nutritional standard specify in that for child below the age of six month exclusive breast feed shall in the case of child up to,6
62,62,SECTIONS,class or within the age group of six to fourteen r be applicable one mid day meal free of charge everyday except on school holiday in run by local body government and government aid school so a to meet the specify in schedule every school refer to in clause b of sub section and an gan wadi shall have facility for cooking meal drinking water and sanitation provided that in urban area facility of cent ra li se kitchen for cooking meal may be used wherever require a per the guideline issue by the central,6
63,63,SECTIONS,prevention and management of child malnutrition the state government shall through the local an gan wadi identify and provide meal free of charge to child who suffer from malnutrition so as to meet t he nutritional standard specify in schedule,7
64,64,SECTIONS,em en tat ion of scheme for rea lis at ion of entitlement the state government shall implement scheme cover entitlement under section and section in accordance with the guide lin es include cost share between the central government and the state government in such manner a may be by the central government chapter security allowance,7
65,65,SECTIONS,right to receive food security allowance in certain case in case of non supply of the en titled quan titi es of or meal to entitle person under chapter such person shall be entitle to receive such food security allowance from the concerned state government to be pa id to each person within such time and ma a may be by the central government chapter of eligible household,7
66,66,SECTIONS,coverage of population under target public distribution system the percentage coverage under the target public distribution system in rural and urban area for each state shall subject to sub section of section be determine by the central government and the total number of per sons to be cover in such rural and urban area of the state shall be calculate on the basis of the population e ti mat es a per the census of which the relevant figure have be publish,7
67,67,SECTIONS,state government to prepare guideline and to identify priority household the state government shall within the number of person determine under section for the rural and urban are as identify a the household to be cover under the ant yo da ya anna yojana to the extent specify under subsection of section in accordance with the guideline applicable to the say the remain household a priority household to be cover under the target public distribution system in accordance with such guideline,7
68,68,SECTIONS,a the state government may specify provided that the state government may a soon a possible but within such period not exceeding three hundred and sixty five day after the commencement of the act identify the in accordance with the guideline frame under this sub section provided far that the state government shall continue to receive the allocation of the central government under the exist target public distribution system till the identification of such household be,7
69,69,SECTIONS,the state government shall update the list of eligible household within the number of per sons deter mine under section for the rural and urban area in accordance with the guideline frame under subsection,7
