,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,declaration of rani lak sh mi centrum l agricultural university a an institution of national importance,1
2,2,SECTIONS,definition,1
3,3,SECTIONS,the university,1
4,4,SECTIONS,object of the university,1
5,5,SECTIONS,power of the university,1
6,6,SECTIONS,jurisdiction,1
7,7,SECTIONS,university open to all class caste and creed,1
8,8,SECTIONS,the visitor,1
9,9,SECTIONS,officer of the university,1
10,10,SECTIONS,the chancellor,1
11,11,SECTIONS,the vice chancellor,1
12,12,SECTIONS,dean and director,1
13,13,SECTIONS,the registrar,1
14,14,SECTIONS,the comptroller,1
15,15,SECTIONS,other o,1
16,16,SECTIONS,authority of the university,1
17,17,SECTIONS,the board of management,1
18,18,SECTIONS,the academic council,1
19,19,SECTIONS,the research council,1
20,20,SECTIONS,the extension education council,1
21,21,SECTIONS,the finance committee,1
22,22,SECTIONS,faculty,1
23,23,SECTIONS,the board of study,1
24,24,SECTIONS,other authority,1
25,25,SECTIONS,power to make st a tut e,1
26,26,SECTIONS,statute how to be make,1
27,27,SECTIONS,power to make ordinance,1
28,28,SECTIONS,regulation,1
29,29,SECTIONS,annual report,1
30,30,SECTIONS,annual account,1
31,31,SECTIONS,condition of service of employee,1
32,32,SECTIONS,procedure of appeal and arbitration in disciplinary case against student,1
33,33,SECTIONS,right to appeal,1
34,34,SECTIONS,provident and pension fund,1
35,35,SECTIONS,dispute a to constitution of university authority,1
36,36,SECTIONS,constitution of committee,1
37,37,SECTIONS,fill of casual vacancy,1
38,38,SECTIONS,proceeding of the university authority not invalidate by vacancy,1
39,39,SECTIONS,protection of action take in good faith,1
40,40,SECTIONS,mode of proof of university record,1
41,41,SECTIONS,power to remove difficulty,1
42,42,SECTIONS,transitional provision,1
43,43,SECTIONS,statute ordinance and regulation to be publish in the official gazette and to be laid before parliament the rani lak sh mi central agricultural university act no of march act to provide for the establishment and incorporation of a university in the bund elk hand region for the development of agriculture and for the furtherance of the advancement of learning and pursuit of research in agriculture and allied science and declare it to be an institution of national importance be it enact by parliament in the sixty fifth year of the republic of a follow,1
44,44,SECTIONS,short title and commencement this act may be call the rani lak sh mi central agricultural university act it shall come into force on such date a the central government may by notification in the official gazette appoint,2
45,45,SECTIONS,declaration of rani lak sh mi ce agricultural university a an institution of national importance whereas the object of the institution know a the rani lak sh mi central agricultural university be such a to make the institution one of national importance it be hereby declared that the institution know a the rani lak sh mi central agricultural university be an institution of national importance,2
46,46,SECTIONS,definition in this act and in all statute make hereunder s the context a academic council mean the academic council of the academic staff mean such category of staff a be designate a academic staff by agriculture mean the basic and apply science of the soil and water management crop production include production of all garden crop control of plant pest and disease shor ti culture include floriculture animal husbandry g vet er in ar y and,2
47,47,SECTIONS,dairy include farm forestry home science engineering and technology marketing and process ing of agricultural and animal husbandry product land use and board mean the board of mana gem of the board of study mean the board of study of the bund elk hand mean the area cover six district namely dam oh da ti a pan na sa gar and of and seven district namely b anda,2
48,48,SECTIONS,la lit pur and ma ho ba of ut tar chancellor mean the chancellor of the college mean a constituent college of the university whether locate at the headquarters campus or department mean a department of study of the employee mean any person appoint by the university and include teacher and other staff of the extension education mean the educational activity concerned wit h the training farmer and other group serve,2
49,49,SECTIONS,agriculture horticulture fishery and related thereto and the various phase of scientific technology related to agriculture and agricultural production include post harvest technology and faculty mean faculty of the ordinance mean the ordinance of the regulation mean the regulation make by any authority of the research advisory committee n the research advisory committee of statute mean the statute of the,2
50,50,SECTIONS,student mean a person enrol in the university for undergo a course of study for obtain ing a degree diploma or other academic distinct ion duly teacher mean professor associate professor assistant professor teach and their equivalent appoint for impart instruction or conduct research or extension education pro gramme or combination of these in the university college or any by t he university and designate a teacher by the ordinance,2
51,51,SECTIONS,university mean the rani lak sh mi central agricultural university establish under this vice chancellor mean s the vice chancellor of the visitor mean the visitor of the university,2
52,52,SECTIONS,the university there shall be establish a university by the name of the rani lak sh mib ai central agricultural the headquarters of the university shall be at in the state of ut tar and it may also establish campus at such other place within it jurisdiction a it may deem fit provided that the university shall establish two college in the state of and two col leges at in the state of ut tar in the bund elk hand the first chancellor and the first vice chancellor,3
53,53,SECTIONS,and the first member of the board the academic council and all person who may hereafter become s officer or member so long a they continue to hold such office or membership be hereby constitute a body corporate by the name of the rani lak sh mi central agricultural the university shall have perpetual succession and a common seal and shall sue and be sue by the say name,3
54,54,SECTIONS,object of the the object of the university shall be a to impart education in different branch of agriculture and allied science a it may to far the advancement of learn and conduct of research in agricultural and to undertake pro gramme of extension education in bund elk hand in the district of the st ates under it to promote partnership and li with national and international educational institution san de to undertake such other activity a it may from time to time determine,3
55,55,SECTIONS,power of the university the university shall have the follow power namely i to make provision for instruction in agriculture and allied to make provision for conduct of research in agriculture and allied branch of to make provision for dissemination of the finding of research and technical in for mat ion through extension to grant subject to such condition a it may determine diploma or certificate to degree or other academic distinction on the basis of,3
56,56,SECTIONS,examination evaluation or any other method of test on and to withdraw any such diploma certificate degree or other academic distinction for good and sufficient to honorary degree or other distinction in the manner by the to provide lecture and instruction for field worker village leader and other person not enrolled a regular student of the university and to grant certificate to them a may be the statute to operate or collaborate or as so,3
57,57,SECTIONS,with any other university or authority or institution of high learn in such manner and for such purpose a the university may to establish and maintain college relate to agriculture horticulture fishery nary and animal science dairying home science and allied science a to establish and maintain such campus special cent re laboratory or other unit for research and institution a be in it opinion necessary for the furtherance,3
58,58,SECTIONS,of it to create teach research and extension education post and to make appointment thereto xi to create administrative ministerial and other post and to make appointment to institute and award fellowship scholarship studentship medal and to determine standard of admission to the university which may include examination evaluation or any other method of to provide and maintain l accommodation for student and to supervise the residential,3
59,59,SECTIONS,accommodation of the student and employee of the university and to make arrangement for promote their health and general to lay down condition of service of all category of employee include their code to regulate and enforce discipline among the student and the employee and to take such disciplinary measure in this regard a it may deem to fix demand and receive such fee and other charge a may be by to borrow with the approval of the central,3
60,60,SECTIONS,government on the security of it property money for the purpose of the to receive benefaction donation and gift and to acquire hold manage and dispose of any property movable or immovable include trust and endowment property for it to do all such other act and thing a may be necessary incidental or conducive to the attainment of all or any of it object,3
61,61,SECTIONS,jurisdiction the jurisdiction and responsibility of the university with respect to teaching research and pro gramme of extension education at the un level in the field of agriculture shall extend to whole country and priority shall b e laid on the issue related to bund elk hand all college research and experimental station or other institution to be establish under the authority of the university shall come in a constituent unit under the full management and control of the officer and authority and no,4
62,62,SECTIONS,such unit shall be re cog ni se a affiliate the university may assume responsibility for the training of field extension worker and other sand may develop such training cent re a may be require in various part of bund elk hand under its jurisdiction,4
63,63,SECTIONS,university open to all class caste and creed the university shall be open to person of either sex and of whatever caste creed race or class and it shall not be lawful for the university to adopt or impose on any person any test whatsoever of religious belief or profession in order to en ti to be appoint a a teacher of the university or to hold any other office therein or be admit a a student in the university or to graduate thereat or to enjoy or exercise any privilege that nothing in this section,4
64,64,SECTIONS,shall be de to prevent the university from make for the employment or admission of woman person with disability or of person belonging to the weak er section of the soc and in particular of the schedule caste the schedule tribe sand the other socially and educationally backward class of citizen,4
65,65,SECTIONS,the visitor the president of shall be the visitor of the subject to the provision of sub section and the visitor shall have the right to cause an inspection to be make by such person or person a he may direct of the university it library museum work shop and equipment and of any institution or college and also of the examination instruction and other work c on ducted or do by the university and to cause an inquiry to be make i n like manner in of any,5
66,66,SECTIONS,matter connect with the administration of the the visitor shall in every case give notice to the university of his in te to cause an inspection or inquiry to be make and the university shall on receipt of such notice have the right to make within thirty day from the date of receipt of the notice or such other period a the visitor may determine such represent at io n to him a it may consider after consider the representation if any make by the university the visitor may cause to,5
67,67,SECTIONS,be made such inspection or inquiry a be refer to in sub section where an inspection or inquiry have be cause to be make by the visitor the university shall be entitle to appoint a representative who shall have the right to appear in person and to be on such inspection or the visitor may address the vice chancellor with reference to the result of such inspection or inquiry together with such view and advice with regard to the action to be take thereon a the visitor may be to offer and on receipt,5
68,68,SECTIONS,of the address make by the visitor the vice chancellor shall communicate forthwith to the board the result of the inspection or inquiry and the view of the visitor and the advice tender by him upon the action to be take the board shall communicate through the vice chancellor to the visitor such action if any a sit prop os es to take or have be take by it upon the result of such inspection or where the board do not within reasonable time take action to the satisfaction of the visitor the visitor may,5
69,69,SECTIONS,after consider any explanation furnish or representation make by the board issue such direction a he may think fit and the board shall be bound to comply with such without prejudice to the forego provision of this section the visitor may by an order in writing annul any proceed of the university which be not in conformity with this act the statute or the that before make any such order he shall call upon the university to show cause why such an order sho not be make and if any,5
70,70,SECTIONS,cause be show within a reasonable time he shall consider the the visitor shall have such other power a may be by the statute,5
71,71,SECTIONS,officer of the university the follow shall be the officer of the university namely the the vice the the the the the university librarian such other officer a may be by the statute,5
72,72,SECTIONS,the chancellor the chancellor shall be appoint by the visitor in such manner a maybe by the the chancellor shall by virtue of his office be the head of the the chancellor shall if present preside at the convocation of the university for,6
73,73,SECTIONS,the vice chancellor the vice chancellor shall be a p po in ted by the visitor in such manner a may be by the the vice chancellor shall be the principal executive and academic officer of the university and shall exercise general supervision and control over the affair of the university and give effect to of all the authority of the the vice chancellor may if he be of the opinion that immediate action be necessary on any matter exercise any power on any authority of,6
74,74,SECTIONS,the university by or under this act and shall report to such authority the action take by him on such matter provided that if the authority concerned be of opinion that such action ought not to have be take nit may refer the matter to the visitor whose decision thereon shall be f in al provided far that any person in the service of the university who be aggrieve by the action taken by the vice chancellor under this sub section shall have the right to appeal against such action to the board within three month from the date on which,6
75,75,SECTIONS,decision on such action be communicate to hi mand thereupon the board may confirm modify or reverse the action take by the vice the vice chancellor if he be of the opinion that any decision of any authority of the university is be yond the power of the authority by the provision of this act the statute or or that any decision take be not in the interest of the university may ask the authority concerned to review it decision within sixty day of such d and if the authority refuse,6
76,76,SECTIONS,to review the decision either in whole or in part or no decision be take by it within the say period of sixty days the matter shall be refer to the visitor whose decision thereon shall be the vice ell or shall exercise such other power and perform such other duty a may by the statute or the ordinance,6
