,Unnamed: 0,Title,Paragraph Text,Page No
0,0,PRELIMINARY,short title extent application and commencement,1
1,1,PRELIMINARY,de fi ni ti ons chapter of foreign contribution and foreign hospitality,1
2,2,PRELIMINARY,prohibition to accept foreign contribution,1
3,3,PRELIMINARY,person to whom section shall not apply,1
4,4,PRELIMINARY,procedure to notify an organ is at ion of a political nature,1
5,5,PRELIMINARY,restriction on acceptance of foreign hospitality,1
6,6,PRELIMINARY,prohibition to transfer foreign contribution to other person,1
7,7,PRELIMINARY,restriction to e foreign contribution for administrative purpose,1
8,8,PRELIMINARY,power of central government to prohibit receipt of foreign contribution in certain case,1
9,9,PRELIMINARY,power to prohibit payment of currency receive in contravention of the act chapter,1
10,10,PRELIMINARY,registration of certain person with central government,1
11,11,PRELIMINARY,grant of certificate of registration,1
12,12,PRELIMINARY,suspension of certificate,1
13,13,PRELIMINARY,cancellation of certificate,1
14,14,PRELIMINARY,management of foreign contribution of person whose certificate have be cancel,1
15,15,PRELIMINARY,renewal of certificate chapter intimation audit and disposal of asset,1
16,16,PRELIMINARY,foreign contribution through schedule bank,1
17,17,PRELIMINARY,,1
18,18,PRELIMINARY,maintenance of account,2
19,19,PRELIMINARY,audit of account,2
20,20,PRELIMINARY,intimation by candidate for election,2
21,21,PRELIMINARY,disposal of asset create out of foreign contribution chapter search and seizure,2
22,22,PRELIMINARY,inspection of account or record,2
23,23,PRELIMINARY,seizure of account or record,2
24,24,PRELIMINARY,seizure of article or currency or security receive in contravention of the act,2
25,25,PRELIMINARY,disposal of seize article or currency or security,2
26,26,PRELIMINARY,seizure to be make in accordance with act of chapter,2
27,27,PRELIMINARY,confiscation of article or currency or security obtain in contravention of the act,2
28,28,PRELIMINARY,adjudication of confiscation,2
29,29,PRELIMINARY,procedure for confiscation chapter and revision,2
30,30,PRELIMINARY,appeal,2
31,31,PRELIMINARY,revision of order by central government chapter and penalty,2
32,32,PRELIMINARY,make of false statement declaration or deliver false account,2
33,33,PRELIMINARY,penalty for article or currency or security obtain in contravention of section,2
34,34,PRELIMINARY,punishment for contravention of any provision of the act,2
35,35,PRELIMINARY,power to impose additional fine where article or currency or security be not available for confiscation,2
36,36,PRELIMINARY,penalty for of fence where no separate punishment have be,2
37,37,PRELIMINARY,prohibition of acceptance of foreign contribution,2
38,38,PRELIMINARY,of fence by company,2
39,39,PRELIMINARY,bar on prosecution of of fence under the,2
40,40,PRELIMINARY,composition of certain,3
41,41,PRELIMINARY,power to call for information or document,3
42,42,PRELIMINARY,investigation into case under the act,3
43,43,PRELIMINARY,return by authority to central government,3
44,44,PRELIMINARY,protection of action take in good faith,3
45,45,PRELIMINARY,power of central government to give direction,3
46,46,PRELIMINARY,delegation of power,3
47,47,PRELIMINARY,power to make rule,3
48,48,PRELIMINARY,order and rule to be laid before par li am,3
49,49,PRELIMINARY,power to exempt in certain case,3
50,50,PRELIMINARY,act not to apply to certain government transaction,3
51,51,PRELIMINARY,application of other law not bar,3
52,52,PRELIMINARY,power to remove difficulty,3
53,53,PRELIMINARY,repeal and foreign contribution regulation act no of sept ember an act to consolidate the law to regulate the acceptance and of foreign contribution or foreign hospitality by certain individual or association or company and to prohibit acceptance and of foreign contribution or foreign hospitality for any to the national interest and for matter connect therewith or incidental there tobe it enact by parliament in the sixty first year of th e republic of a follow chapter i,3
54,54,PRELIMINARY,short title extent application and commencement this act may be call the foreign contribution regulation act it to the whole of in and it shall also apply to a citizen of outside associate branch or subsidiary outside of company or body corporate stere dor incorporate in it shall come into force on such a the central government may by notification in the official gazette appoint provided that rent date may be appoint for different,4
55,55,PRELIMINARY,provision of this act and any reference in any such provision to the commencement of this act shall be construe a a reference to the gin to force of that provision,4
56,56,PRELIMINARY,definition in this act unless the context otherwise require a association mean an association of individual whether incorporate or not have an office in and include a society whether register under the society registration act of or not and a other organ is at ion by whatever name a ut ho rise person in foreign exchange mean an a ut ho rise person refer to in clause section of the foreign exchange management act of c bank mean a banking,4
57,57,PRELIMINARY,company a r to in clause c of section of the banking regulation act of d candidate for election mean a person who have be duly nominate a a candidate for election to any leg is la tu ree certificate mean certificate of re gist rat ion grant under sub section of section company shall have the meaning assign to it under clause of section of the income tax act of,4
58,58,PRELIMINARY,may notification no so date th see gazette of extraordinary part sec foreign company mean any company or association or body of individual in corp or a ted outside and include i a foreign company within the meaning of section of the company act of a company which be a subsidiary of a foreign the register office or principal place of business of a foreign company refer to in subclause i or company refer to in,4
59,59,PRELIMINARY,sub clause a national corporation explanation for the purpose of this sub clause a corporation incorporate in a foreign country or territory shall be deem to be a national c or po ration if such corporation a have a subsidiary or a branch or a place of business in two or more country or it or ie sorb carry on business or otherwise ope rat es in two or more country or foreign contribution mean the donation delivery or make by any foreign source i of any article,4
60,60,PRELIMINARY,not be an article give to a person a a gift for his personal use if the market value in of such article on the date of such gift be not more than such sum a maybe specify from time to time by the central government by the rule make by it in this of any currency whether in dian or of any security a define in clause h of section of the security act of and include any foreign security a define in clause o of section of the foreign exchange,4
61,61,PRELIMINARY,management act of explanation donation delivery or transfer of any article currency or foreign security refer red to in this clause by any person who have receive it from any foreign source either directly or through one or more person shall also be deem to be foreign contribution within the meaning of this clause explanation interest accrue on the foreign contribution deposit in any bank refer red to in sub section of section or any other income derive from the foreign contribution or interest,4
