,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,de fi ni ti ons chapter to free and compulsory education,1
2,2,SECTIONS,right of child to free and compulsory education,1
3,3,SECTIONS,special provision for child not admit to or who have not complete elementary education,1
4,4,SECTIONS,right of transfer to other school chapter of appropriate government local authority and parent,1
5,5,SECTIONS,duty of appropriate government and local authority to establish school,1
6,6,SECTIONS,share of financial and other responsibility,1
7,7,SECTIONS,duty of appropriate government,1
8,8,SECTIONS,duty of local authority,1
9,9,SECTIONS,duty of parent and guardian,1
10,10,SECTIONS,appropriate government to provide for school education chapter of school and teacher,1
11,11,SECTIONS,extent of school s responsibility for free and compulsory education,1
12,12,SECTIONS,no capitation fee and screen procedure for admission,1
13,13,SECTIONS,proof of age for admission,1
14,14,SECTIONS,no denial of ad mission,1
15,15,SECTIONS,prohibition of hold back and expulsion,1
16,16,SECTIONS,prohibition of physical punishment and mental harassment to child,1
17,17,SECTIONS,no school to be establish without obtain certificate of recognition,1
18,18,SECTIONS,norm and standard for school,1
19,19,SECTIONS,power to amend schedule,1
20,20,SECTIONS,school management committee,1
21,21,SECTIONS,school development plan,1
22,22,SECTIONS,qualification for appointment and term and condition of service of,1
23,23,SECTIONS,duty of teacher and redressal of grievance,2
24,24,SECTIONS,pupil teacher ratio,2
25,25,SECTIONS,fill up vacancy of teacher,2
26,26,SECTIONS,prohibition of deployment of teacher for non educational purpose,2
27,27,SECTIONS,prohibition of private tuition by teacher chapter and completion of elementary education,2
28,28,SECTIONS,curriculum and evaluation procedure,2
29,29,SECTIONS,examination and completion certificate chapter of right of child,2
30,30,SECTIONS,monitor ing of child s right to education,2
31,31,SECTIONS,redressal of grievance,2
32,32,SECTIONS,constitution of national advisory council,2
33,33,SECTIONS,constitution of state advisory council chapter,2
34,34,SECTIONS,power to issue direction,2
35,35,SECTIONS,previous sanction for prosecution,2
36,36,SECTIONS,protection of action take in good faith,2
37,37,SECTIONS,power of appropriate government to make rule,2
38,38,SECTIONS,power of central government to remove difficult ie st he right of child to free and compulsory education act no of august an act to provide for free and compulsory education to all child of the age of six to it enact by parliament in the sixtieth year of the republic of a follow chapter i,2
