,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,declaration of certain institution a institution of national importance,1
2,2,SECTIONS,de fi ni ti ons chapter institute,1
3,3,SECTIONS,incorporation of institute,1
4,4,SECTIONS,effect of incorporation of institute,1
5,5,SECTIONS,object of institute,1
6,6,SECTIONS,power and function of institute,1
7,7,SECTIONS,institute to be open to all race creed and class,1
8,8,SECTIONS,teach at in,1
9,9,SECTIONS,institute to be a distinct legal entity not for profit,1
10,10,SECTIONS,establishment of institute by central government state government and industry of in dian institute of information technology established in public private partnership,1
11,11,SECTIONS,visitor,1
12,12,SECTIONS,authority of institute,1
13,13,SECTIONS,board of governor,1
14,14,SECTIONS,term of office of vacancy among and allowance payable to member of board,1
15,15,SECTIONS,resignation of chair person,1
16,16,SECTIONS,power and function of board,1
17,17,SECTIONS,senate,1
18,18,SECTIONS,power and function of senate,1
19,19,SECTIONS,finance committee,1
20,20,SECTIONS,power and function of finance committee,1
21,21,SECTIONS,meeting,1
22,22,SECTIONS,director,1
23,23,SECTIONS,registrar,1
24,24,SECTIONS,review of performance of institute chapter and audit,1
25,25,SECTIONS,grant by central government and state government,1
26,26,SECTIONS,fund of institute,1
27,27,SECTIONS,account and audit,1
28,28,SECTIONS,pension and provident fund,1
29,29,SECTIONS,appointment,1
30,30,SECTIONS,statute s,1
31,31,SECTIONS,st a tu te how to be make,1
32,32,SECTIONS,ordinance,1
33,33,SECTIONS,ordinance s how to be make,2
34,34,SECTIONS,tribunal of arbitration,2
35,35,SECTIONS,annual report of director,2
36,36,SECTIONS,annual report of each institute chapter forum,2
37,37,SECTIONS,forum,2
38,38,SECTIONS,term of office and allowance payable to member of ordination forum,2
39,39,SECTIONS,function s and duty of ordination forum chapter,2
40,40,SECTIONS,power to make rule,2
41,41,SECTIONS,act and proceeding not to be invalidate by vacancy,2
42,42,SECTIONS,return and information to be provide to central government or state government,2
43,43,SECTIONS,power of central government to issue direction,2
44,44,SECTIONS,institute to be public authority under right to information act,2
45,45,SECTIONS,transitional provision,2
46,46,SECTIONS,power to remove difficulty,2
47,47,SECTIONS,lay to rule statute ordinance and notification the schedule in dian institute of information technology public private partnership act of august act to declare certain in dian institute of information technology e stab li shed under public private partnership a institution of national importance with a view to develop new knowledge in information technology and to provide man power of global standard for the information technology industry and to provide for n other matter connect with such institution or incidental there tobe it enact by parliament in the sixty eighth year of the republic of a follow chapter i,2
48,48,SECTIONS,short title and commencement this act may be call the in dian institute of information technology public private partnership act it shall come into force on such a the central government may by notification in the official gazette appoint,3
49,49,SECTIONS,declaration of certain institution a institution of national importance whereas the object of the institute mention in the schedule be such a to make them institution of national importance it is hereby declare that each such institute be an institution of national importance,3
50,50,SECTIONS,definition in this act unless the context otherwise require a appoint day mean the date of establishment of the institute establish under subsection of section board in relation to any institute mean the board of governor refer to in subsection of section chair person mean the chair person of the board appoint under sub section of section forum mean the ordination forum establish under sub section of section director mean the director,3
51,51,SECTIONS,of the exist institute mean the institute mention in column of the industry partner mean an individual or a trust establish under the in dian trust act of or a company establish under the company act of or society forme dand register under the s registration act of or a fi institution or a combination of one or more of such industry partner sh institute mean any of the institution mention in column of the,3
52,52,SECTIONS,schedule and such other institute establish under section notification mean a notification publish in the official gazette and the expression notify shall be construe mean by rule make under this public private partnership mean such partnership under a scheme of th e central government which provide for establishment of institute involve collaboration between the central government the state government and industry schedule mean the schedule to this senate in relation to any institute mean the senate thereof,3
53,53,SECTIONS,sept ember notification no so date the sept ember see gazette of extraordinary part sec statute and ordinance in relation to any institute mean the statute and ordinance of the institute make under this act chapter institute,3
54,54,SECTIONS,incorporation of institute on and from the commencement of this act every exist ing institute shall be a body corporate by the same name a mention in column of the on and from the appoint day any other institute of information technology a may be established under section shall be a body corporate by such name a the central government may by notification every exist institute or any institute establish under sub section shall have perpetual succession and a common seal with power,4
55,55,SECTIONS,subject to the provision of this act to acquire hold and dispose of property both movable and immovable and to contract and shall by it name sue or be sue,4
56,56,SECTIONS,effect of incorporation of institute on and from the date of commencement of this act a any reference to any exist institute in any contract or other instrument shall be deem to be reference to the correspond institute mention in column of the all property movable and immovable belonging to e very exist institute shall vest in the corresponding institute mention in column of the schedule c all right debt and other liability of every exist institute shall be transfer to and be,4
