,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,declaration of national institute of mental health and science ban galore a an institution of national importance,1
2,2,SECTIONS,definition,1
3,3,SECTIONS,incorporation of institute,1
4,4,SECTIONS,composition of institute,1
5,5,SECTIONS,term of office of and vacancy among member,1
6,6,SECTIONS,power and function of president,1
7,7,SECTIONS,vice president of institute,1
8,8,SECTIONS,allowance of president vice president and other member,1
9,9,SECTIONS,meeting s of institute,1
10,10,SECTIONS,govern body and other committee of institute,1
11,11,SECTIONS,staff of institute,1
12,12,SECTIONS,object of institute,1
13,13,SECTIONS,function of institute,1
14,14,SECTIONS,vest of property,1
15,15,SECTIONS,payment to institute,1
16,16,SECTIONS,fund of institute,1
17,17,SECTIONS,budget of institute,1
18,18,SECTIONS,account and audit,1
19,19,SECTIONS,annual report,1
20,20,SECTIONS,pension and provident fund,1
21,21,SECTIONS,authentication of order and instrument of institute,1
22,22,SECTIONS,act and proceeding not to be invalidate by vacancy,1
23,23,SECTIONS,grant of medical degree diploma by institute,1
24,24,SECTIONS,recognition of me di cal qualification grant by institute,1
25,25,SECTIONS,control by central government,1
26,26,SECTIONS,resolution of difference,1
27,27,SECTIONS,return and information,1
28,28,SECTIONS,transfer of service of exist employee,1
29,29,SECTIONS,power to make rule,1
30,30,SECTIONS,power to make regulation,1
31,31,SECTIONS,lay of rule and regulation before parliament,1
32,32,SECTIONS,power to remove national institute of mental health science ban galore act no of sept ember an act to declare the institution know a the national institute of mental health and science ban galore to be an institution of national importance and to provide for its incorporation and for matter connect therewith be it enact by parliament in the sixty third year of the republic of a follow,1
33,33,SECTIONS,short title and commencement this act may be call the national institute of mental health and science ban galore act it shall come into force on such a the central government may by notification in the official gazette appoint,2
34,34,SECTIONS,ti on of national institute of mental health and science ban galore a an institution of national importance whereas the object of the national institute of mental health science ban galore be such a to make the institution one of nat ion al importance it be hereby declared that the national institute of mental health and science ban galore be an institution of national importance,2
35,35,SECTIONS,definition in this act unless the context otherwise require a fund mean the fund of the institute refer to in section govern body mean the govern body of the institute mean the institution know a the national institute of mental health and science ban galore incorporate under this member mean a member of the mean by rule make under this specify mean specify by regulation make under this act,2
36,36,SECTIONS,incorporation of institute the national institute of mental health and an institute register under the society registration act of on the day of be hereby constitute a body corporate by the name aforesaid and a such body corporate it shall have perpetual succession and a common seal with power subject to the provision of this act to acquire hold and dispose of property and to contract and shall by that name sue and be sue,2
