,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,declaration of national institute of design ah me da bad a an institution of national importance,1
2,2,SECTIONS,definition chapter institute,1
3,3,SECTIONS,incorporation of institute,1
4,4,SECTIONS,effect of incorporation of the institute,1
5,5,SECTIONS,power of institute,1
6,6,SECTIONS,institute be open to all race creed and class,1
7,7,SECTIONS,teach at institute,1
8,8,SECTIONS,visitor,1
9,9,SECTIONS,authority of institute,1
10,10,SECTIONS,govern council,1
11,11,SECTIONS,term of office of vacancy among and allowance payable to chair person and other govern council,1
12,12,SECTIONS,meeting of govern council,1
13,13,SECTIONS,power and function of govern council,1
14,14,SECTIONS,senate,1
15,15,SECTIONS,function of senate,1
16,16,SECTIONS,function power and duty of chair person,1
17,17,SECTIONS,director,1
18,18,SECTIONS,dean,1
19,19,SECTIONS,registrar,1
20,20,SECTIONS,power and duty of other authority and officer,1
21,21,SECTIONS,grant by central government,1
22,22,SECTIONS,fund of institute,1
23,23,SECTIONS,set up of endowment fund,1
24,24,SECTIONS,account and audit,1
25,25,SECTIONS,pension and provident fund,1
26,26,SECTIONS,appointment of staff,1
27,27,SECTIONS,statute,1
28,28,SECTIONS,statute how to be make,1
29,29,SECTIONS,ordinance,1
30,30,SECTIONS,ordinance how to be make,1
31,31,SECTIONS,arbitral tribunal chapter,1
32,32,SECTIONS,act and proceeding not to be invalidate by vacancy,1
33,33,SECTIONS,sponsor scheme,1
34,34,SECTIONS,power of institute to grant degree,1
35,35,SECTIONS,power of central government to issue direction,2
36,36,SECTIONS,institute to be public authority under right to information act,2
37,37,SECTIONS,power of central government to make rule,2
38,38,SECTIONS,transitional provision,2
39,39,SECTIONS,statute and ordinance to be publish in the official gazette and to be laid before parliament,2
40,40,SECTIONS,power to remove national institute of design act no of act to declare the institution know a the national institute of design to be an institution of national importance for the promotion of quality and excellence in education research and training in all discipline relate to design and for matter connect therewith or incidental there tobe it enact by parliament in the sixty fifth year of the republic of a follow chapter i,2
41,41,SECTIONS,short title and commencement this act may be call the national institute of design it shall come into force on such a the central government may by notification in the official gazette appoint and different date may be appoint for different provision of this act,3
42,42,SECTIONS,declaration of national institute of design ah me da bad a an institution of national importance whereas the object of the institution know a the national institute of design ah me da bad be such a to make it the institution of national importance it be hereby declare that the national institute of design ah me da bad be an institution of na ti ona l importance,3
43,43,SECTIONS,definition in this act unless the context otherwise require a chair person mean the chair person of the govern council nominate under clause a of section dean in relation to any institute campus mean the dean of such institute design mean a rational logical and sequential innovative process for the purpose of transferring culture to viable product and service and for provide a competitive e to product sand service and include industrial design communication design textile and,3
44,44,SECTIONS,apparel design life style design experiential design exhibition design craft and traditional sector director mean director of the institute a appoint under section fund mean the fun d of the institute maintain under section govern council mean the govern council of the institute a constitute under section institute mean the national institute of design ah me da bad incorporate under section in ti tute campus mean the campus of the institute locate at in the,3
