,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title application and commencement,1
1,1,SECTIONS,de fi ni ti ons chapter national council for clinical es tab li,1
2,2,SECTIONS,establishment of national council,1
3,3,SECTIONS,disqualification for appointment a member,1
4,4,SECTIONS,function of national council,1
5,5,SECTIONS,power to seek advice or assistance,1
6,6,SECTIONS,national council to follow consultative process chapter and st anda for clinical establishment,1
7,7,SECTIONS,state council of clinical establishment,1
8,8,SECTIONS,provide information to national council,1
9,9,SECTIONS,authority for registration,1
10,10,SECTIONS,registration for clinical establishment s,1
11,11,SECTIONS,condition for registration,1
12,12,SECTIONS,classification of clinical establishment for registration,1
13,13,SECTIONS,application for provisional certificate of registration,1
14,14,SECTIONS,provisional certificate,1
15,15,SECTIONS,no inquiry to provisional registration,1
16,16,SECTIONS,validity of provisional registration,1
17,17,SECTIONS,display of certificate of registration,1
18,18,SECTIONS,duplicate certificate,1
19,19,SECTIONS,certificate to be non transferable,1
20,20,SECTIONS,publication of expiry of registration,1
21,21,SECTIONS,renewal of registration,1
22,22,SECTIONS,time limit for provisional,1
23,23,SECTIONS,application for permanent registration,2
24,24,SECTIONS,verification of application,2
25,25,SECTIONS,display of information for filing objection,2
26,26,SECTIONS,communication of objection,2
27,27,SECTIONS,standard for permanent registration,2
28,28,SECTIONS,allow or disallow of registration,2
29,29,SECTIONS,certificate of permanent registration,2
30,30,SECTIONS,fresh application for permanent registration,2
31,31,SECTIONS,cancellation of registration,2
32,32,SECTIONS,inspection of register clinical establishment,2
33,33,SECTIONS,power to enter,2
34,34,SECTIONS,levy of fee by state government al,2
35,35,SECTIONS,appeal chapter of clinical establishment s,2
36,36,SECTIONS,register of clinical establishment s,2
37,37,SECTIONS,maintenance of state register of clinical establishment s,2
38,38,SECTIONS,maintenance of national register of clinical establishment,2
39,39,SECTIONS,penalty,2
40,40,SECTIONS,monetary penalty for non registration,2
41,41,SECTIONS,disobedience of direction obstruction and refusal of information,2
42,42,SECTIONS,penalty for minor deficiency,2
43,43,SECTIONS,contravention by company,2
44,44,SECTIONS,of fence by government department,2
45,45,SECTIONS,recovery of fine chapter,2
46,46,SECTIONS,protection of action take in good faith,2
47,47,SECTIONS,furnish of return,2
48,48,SECTIONS,power to give direction,2
49,49,SECTIONS,employee of the authority to be public servant,2
50,50,SECTIONS,power to remove difficulty,2
51,51,SECTIONS,power of central government to make rule,2
52,52,SECTIONS,lay of rule,2
53,53,SECTIONS,power of state government to make rule,2
54,54,SECTIONS,lay of rule,2
55,55,SECTIONS,clinical establishment registration and regulation act no of august act to provide for the registration and regulation of clinical establishment in the country and for matter connect therewith or incidental thereto whereas it be consider expedient to provide for the registration and regulation of with a view to prescribe minimum standard of facility and service which may be provided by them so that mandate of article of the constitution for improvement in,2
56,56,SECTIONS,public health maybe achieve dand whereas parliament have no power to make law for the state with respect to any of the matter sa foresaid except a provide in article and of the constitution and whereas in pursuance of clause of article of the constitution resolution have by all the house of the legislature of the state of aru na chal hi ma chal and to the effect that the matter aforesaid should be regulate in those state by parliament by law be it enact by parliament in the sixty first year of th e republic of a follow chapter i,2
57,57,SECTIONS,short title ion and commencement this act may be call the registration and regulation act it a p plies in the first instance to the whole of the state of aru na chal hi ma chal and and the union territory and it shall apply to such other state which this act by resolution pass in that behalf under clause of article of the it shall come into force at once in the state of aru na chal hi ma chal mi zo ra mand,3
58,58,SECTIONS,and the union territory on such date a the central government may by notification appoint and in any other state which this act under clause of article of the constitution on the date of such adoption and any reference in this act to the commencement of this act shall in relation to any state or union territory mean the date on which this act come into force in such state or union territory provided that different date may be appoint for different category of clinical establishment and for different re cog ni se system of medicine,3
59,59,SECTIONS,definition in this act unless the context otherwise require a authority mean the district register authority set up under section certificate mean certificate of registration issue under section clinical establishment mean si a hospital maternity home nursing home dispensary clinic um or an institution by whatever name call that offer service facility require diagnosis treatment or care for illness injury deformity abnormality or pregnancy in any re cog ni se system of,3
60,60,SECTIONS,medicine established and administer or maintain by any person or body of person whether incorporated or not a place establish a an independent entity or part of an establishment refer to in subclause i in connection with the diagnosis or treatment of disease where genetic radiological chemical biological investigation or other diagnostic or investigative service with the aid of laboratory or other medical equipment be usually carried on establish and administer or maintain by,3
61,61,SECTIONS,a person or body of person whether incorporated or not and shall include a clinical establishment own or manage by a the government or a department of the a trust whether public or a corporation include a society register under a central provincial or state act whether or not own by the a local authority an de a single doctor but do not include the clinical establishment own control or manage by the arm for the purpose of this clause,3
