,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition chapter,1
2,2,SECTIONS,officer under this act,1
3,3,SECTIONS,appointment of officer,1
4,4,SECTIONS,power of officer,1
5,5,SECTIONS,author is at ion of officer of state tax or union territory tax a proper officer in and collection of tax,1
6,6,SECTIONS,scope of supply,1
7,7,SECTIONS,tax liability on composite and mixed supply,1
8,8,SECTIONS,levy and collection,1
9,9,SECTIONS,composition levy,1
10,10,SECTIONS,power to grant exemption from tax chapter and value of supply,1
11,11,SECTIONS,time of supply of good,1
12,12,SECTIONS,time of supply of service,1
13,13,SECTIONS,change in rate of tax in respect of supply of good or service,1
14,14,SECTIONS,value of taxable supply chapter tax credit,1
15,15,SECTIONS,eligibility and condition for take input tax credit,1
16,16,SECTIONS,apportionment of credit and block credit,1
17,17,SECTIONS,availability of credit in special circumstance,1
18,18,SECTIONS,take input tax credit in respect of input and capital good sent for job work,1
19,19,SECTIONS,manner of di st rib ut ion of credit by input service section,1
20,20,SECTIONS,manner of recovery of credit distribute in excess chapter,2
21,21,SECTIONS,person liable for registration,2
22,22,SECTIONS,person not liable for registration,2
23,23,SECTIONS,compulsory registration in certain case,2
24,24,SECTIONS,procedure for registration,2
25,25,SECTIONS,deem registration,2
26,26,SECTIONS,special provision relate to casual taxable person and non resident taxable person,2
27,27,SECTIONS,amendment of registration,2
28,28,SECTIONS,cancellation or suspension of registration,2
29,29,SECTIONS,revocation of cancellation of registration chapter invoice credit and debit note,2
30,30,SECTIONS,tax invoice,2
31,31,SECTIONS,prohibition of collection of tax,2
32,32,SECTIONS,amount of tax to be indicate in tax invoice and other document,2
33,33,SECTIONS,credit and debit not es chapter and record,2
34,34,SECTIONS,account and other record,2
35,35,SECTIONS,period of retention of,2
36,36,SECTIONS,furnish detail of outward supply,2
37,37,SECTIONS,furnish detail of inward supply,2
38,38,SECTIONS,furnish of return,2
39,39,SECTIONS,first return,2
40,40,SECTIONS,claim of input tax credit and provisional acceptance thereof,2
41,41,SECTIONS,match reversal and reclaim of input tax credit,2
42,42,SECTIONS,match reversal and reclaim of reduction in output tax liability,2
43,43,SECTIONS,annual return,2
44,44,SECTIONS,final return,2
45,45,SECTIONS,notice to return defaulter,2
46,46,SECTIONS,levy of late fee,2
47,47,SECTIONS,good and service tax chapter of tax,2
48,48,SECTIONS,payment of tax in te rest penalty and other amount of input tax credit subject to certain order of of input tax credit,3
49,49,SECTIONS,interest on de la yed payment of tax,3
50,50,SECTIONS,tax deduction at source,3
51,51,SECTIONS,collection of tax at store,3
52,52,SECTIONS,transfer of input tax credit chapter xi,3
53,53,SECTIONS,refund of tax,3
54,54,SECTIONS,refund in certain case,3
55,55,SECTIONS,interest on de la yed refund,3
56,56,SECTIONS,consumer welfare fund,3
57,57,SECTIONS,of fund chapter,3
58,58,SECTIONS,self assessment,3
59,59,SECTIONS,provisional assessment,3
60,60,SECTIONS,scrutiny of return,3
61,61,SECTIONS,assessment of non filer of return,3
62,62,SECTIONS,assessment of unregistered person,3
63,63,SECTIONS,summary assessment in certain special,3
64,64,SECTIONS,audit by tax authority,3
65,65,SECTIONS,special audit chapter search seizure and arrest,3
66,66,SECTIONS,power of inspection search and seizure,3
67,67,SECTIONS,in spec ti on of good in movement,3
68,68,SECTIONS,power to arrest,3
69,69,SECTIONS,power to summon person to give evidence and produce document,3
70,70,SECTIONS,access to business premise,3
71,71,SECTIONS,officer to assist proper chapter and recovery,3
72,72,SECTIONS,determination of tax not pa id or short pa id or erroneously refund or input tax credit wrongly a v ai led or for any reason other than fraud or any misstatement or suppression,4
73,73,SECTIONS,determination of tax not pa id or short pa id or erroneous ly refund or input tax credit wrongly a v ai led or by reason of fraud or any misstatement or suppression of fact,4
74,74,SECTIONS,general provision relate to determination of tax,4
75,75,SECTIONS,tax collect but not pa id to government,4
76,76,SECTIONS,tax wrongfully collect and p aid to central government or state government,4
77,77,SECTIONS,initiation of recovery proceeding,4
78,78,SECTIONS,recovery of tax,4
79,79,SECTIONS,payment of tax and other amount in,4
80,80,SECTIONS,transfer of property to be void in certain case,4
81,81,SECTIONS,tax to be first charge on property,4
82,82,SECTIONS,provisional attachment to protect revenue in certain case,4
83,83,SECTIONS,continuation and validation of certain recovery to pay in certain case,4
84,84,SECTIONS,liability in case of transfer of business,4
85,85,SECTIONS,liability of agent and principal,4
86,86,SECTIONS,liability in case of amalgamation or merger of company,4
87,87,SECTIONS,liability in case of company in liquidation,4
88,88,SECTIONS,liability of director of private company,4
89,89,SECTIONS,liability of partner of firm to pay tax,4
90,90,SECTIONS,liability of guardian trustee,4
91,91,SECTIONS,liability of court of ward,4
92,92,SECTIONS,special provision regard liability to pay tax interest or penalty in certain case,4
93,93,SECTIONS,liability in other ruling,4
94,94,SECTIONS,definition,4
95,95,SECTIONS,authority for advance ruling,4
96,96,SECTIONS,application for advance ruling,4
97,97,SECTIONS,procedure on receipt of application,4
98,98,SECTIONS,appellate authority for e section,4
99,99,SECTIONS,appeal to appellate authority,5
100,100,SECTIONS,order s of appellate authority,5
101,101,SECTIONS,rectification of advance ruling,5
102,102,SECTIONS,applicability of advance ruling,5
103,103,SECTIONS,advance ruling to be void in certain circumstance,5
104,104,SECTIONS,power of authority and appellate authority,5
105,105,SECTIONS,procedure of authority and appellate authority chapter and revision,5
106,106,SECTIONS,appeal to appellate authority,5
107,107,SECTIONS,power of revisional authority,5
108,108,SECTIONS,constitution of appellate tribunal and bench thereof,5
109,109,SECTIONS,president and member of appellate tribunal their qualification appointment condition of service,5
110,110,SECTIONS,procedure before appellate tribunal,5
111,111,SECTIONS,appeal to appellate tribunal,5
112,112,SECTIONS,order of appellate tribunal,5
113,113,SECTIONS,financial and administrative power of president,5
114,114,SECTIONS,interest on refund of amount pa id for admission of appeal,5
115,115,SECTIONS,a p pea ra by a ut ho rise representative,5
116,116,SECTIONS,appeal to high court,5
117,117,SECTIONS,appeal to supreme court,5
118,118,SECTIONS,sum due to be pa id notwithstanding appeal,5
119,119,SECTIONS,appeal not to be file in certain case,5
120,120,SECTIONS,nonappealable decision and and pen alit is,5
121,121,SECTIONS,penalty for certain of fence,5
122,122,SECTIONS,penalty for failure to furnish information return,5
123,123,SECTIONS,fine for failure to furnish statistic,5
124,124,SECTIONS,general penalty,5
125,125,SECTIONS,general discipline related to penalty,5
126,126,SECTIONS,power to impose penalty in certain case,5
127,127,SECTIONS,power to waive penalty or fee or both,5
128,128,SECTIONS,detention seizure and release of good and conveyance in section,5
129,129,SECTIONS,confiscation of good or conveyance and levy of penalty,6
130,130,SECTIONS,confiscation or penalty not to interfere with other punishment,6
131,131,SECTIONS,punishment for certain of fence,6
132,132,SECTIONS,liability of officer and certain other person,6
133,133,SECTIONS,cognizance of of fence,6
134,134,SECTIONS,presumption of culpable mental state,6
135,135,SECTIONS,relevancy of statement under certain circumstance,6
136,136,SECTIONS,of fence by company,6
137,137,SECTIONS,compound of provision,6
138,138,SECTIONS,migration of exist taxpayer,6
139,139,SECTIONS,transitional arrangement for input tax credit,6
140,140,SECTIONS,transitional provision relate to job work,6
141,141,SECTIONS,miscellaneous transitional,6
142,142,SECTIONS,job work procedure,6
143,143,SECTIONS,presumption a to document in certain case,6
144,144,SECTIONS,of micro film facsimile copy of document and computer print out and a evidence,6
145,145,SECTIONS,common portal,6
146,146,SECTIONS,deem export,6
147,147,SECTIONS,special procedure for certain process,6
148,148,SECTIONS,good and service tax compliance rating,6
149,149,SECTIONS,obligation to furnish information return,6
150,150,SECTIONS,power to collect statistic,6
151,151,SECTIONS,bar on disclosure of information,6
152,152,SECTIONS,take assistance from an expert,6
153,153,SECTIONS,power to take sample,6
154,154,SECTIONS,burden of proof,6
155,155,SECTIONS,person deem to be public servant,6
156,156,SECTIONS,protection of action take under this act,6
