,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition,1
2,2,SECTIONS,act to have override effect chapter of insanitary latrine,1
3,3,SECTIONS,local authority to survey insanitary latrine and provide sanitary community latrine chapter of insanitary latrine and employment and engagement as manual scavenger,1
4,4,SECTIONS,prohibition of insanitary latrine and employment and engagement of manual scavenger,1
5,5,SECTIONS,contract agreement to be void,1
6,6,SECTIONS,prohibition of person from engagement or employment for hazardous cleaning of sewer and septic tank,1
7,7,SECTIONS,penalty for contravention of section or section,1
8,8,SECTIONS,penalty for contravention of section,1
9,9,SECTIONS,limitation of prosecution chapter of manual scavenger in urban and rural area and their rehabilitation,1
10,10,SECTIONS,survey of manual scavenger in urban area by municipality,1
11,11,SECTIONS,application by an urban manual scavenger for identification,1
12,12,SECTIONS,rehabilitation of person identify a manual scavenger by a municipality,1
13,13,SECTIONS,survey of manual scavenger in rural area by panchayat,1
14,14,SECTIONS,application by a rural manual scavenger for identification,1
15,15,SECTIONS,rehabilitation of person identify a manual scavenger by a panchayat chapter authority,1
16,16,SECTIONS,responsibility of local authority to ensure elimination of insanitary latrine,1
17,17,SECTIONS,authority who may be specify for implement provision of this act,1
18,18,SECTIONS,duty of district magistrate and a ut ho rise officer,1
19,19,SECTIONS,appointment of inspector and their power for trial,1
20,20,SECTIONS,of fence to be try by executive magistrate,2
21,21,SECTIONS,of fence to be cognizable and non bailable,2
22,22,SECTIONS,of fence by company chapter committee,2
23,23,SECTIONS,vigilance committee,2
24,24,SECTIONS,function of vigilance committee,2
25,25,SECTIONS,state monitor ing committee,2
26,26,SECTIONS,function of the state monitor ing committee,2
27,27,SECTIONS,duty of state or union territory to send periodic report to the central government,2
28,28,SECTIONS,central monitor ing committee,2
29,29,SECTIONS,function of the central monitor ing committee,2
30,30,SECTIONS,function of national commission for ka ram char is,2
31,31,SECTIONS,power of state to designate an appropriate authority to monitor the implementation of this act chapter,2
32,32,SECTIONS,duty of local authority and other agency to use modern technology for cleaning of sewer,2
33,33,SECTIONS,protection of action take in good faith,2
34,34,SECTIONS,jurisdiction of civil court bar,2
35,35,SECTIONS,power of appropriate government to make rule,2
36,36,SECTIONS,power of central government to make model rule,2
37,37,SECTIONS,power to remove difficulty,2
38,38,SECTIONS,power to exempt prohibition of employment a manual scavenger sand their rehabilitation act no of sept ember an act to provide for the prohibition of employment a manual scavenger rehabilitation of manual scavenger and their family and for matter connect therewith or incidental thereto whereas promote among the citizen fraternity assure the dignity of the individual be enshrine das one of the goal in the to the constitution and whereas the right to live with dignity be also,2
39,39,SECTIONS,implicit in the fundamental right in part of the constitution and whereas article of the constitution inter provide that the state shall protect the weak er section and particularly the schedule caste and the schedule tribe from social injustice and all form of exploitation and whereas the de hum anise practice of manual scavenge arise from the con ti nu ing existence of insanitary latrine and a highly iniquitous caste system still in various part of the country and the exist law have,2
40,40,SECTIONS,not prove adequate in eliminate the twin evil of insanitary latrine sand manual scavenging and whereas it be necessary to correct the hist injustice and indignity suffer by the and to rehabilitate them to a life of dignity be it enact by parliament in the sixty fourth year of the republic of a follow chapter i,2
41,41,SECTIONS,short title extent and commencement this act may be call the prohibition of employment a manual scavenger and their rehabilitation act it to the whole of except the state of jam mu and it shall come into force on such a the ce government may by notification in the official gazette appoint provided that the date so notify shall not be ear lier than sixty day after the date of publication say notification in the official gazette,3
42,42,SECTIONS,definition in this act unless the context otherwise require a agency mean any agency other than a local authority which may undertake in an area and include a contractor or a firm or a company which en gag es in development and maintenance of real appropriate government in relation to cantonment board railway land and land own by the central government a central public sector undertaking or an autonomous body wholly or substantially fund by the central government,3
43,43,SECTIONS,mean the central government an din all other case the state chief executive officer in relation to a municipality or panchayat mean it senior most executive officer by whatever name call,3
44,44,SECTIONS,v ide notification no so date st see gazette of extraordinary part sec,3
45,45,SECTIONS,sub by act of s and the second schedule for the notification hazardous cleaning by an employee in relation to a sewer or septic tank mean it manual cleaning by such employee without the employer his obligation to provide protective gear and other cleaning device and ensure observance of safety precaution a may be or provided in any other law for the time be in force or rule make there un dere insanitary latrine mean a latrine which require human,3
46,46,SECTIONS,excreta to be clean or otherwise handled manually either in si tu or in an open drain or pit into which the excreta be discharge or flu shed out before the excreta fully de compos es in such manner a may be that a water flush latrine in a railway passenger coach when clean by an employee with the help of such device and use s protective gear a the central government may notify in this behalf shall not be deem to be an insanitary la tri nef local authority mean i a municipality or a panchayat a,3
47,47,SECTIONS,define in clause e and clause f of article of the con st it ut ion which be responsible for sanitation in it area of a cantonment board constitute under section of the cantonment act of a railway manual scavenger mean a person engage or employ at the commencement of this actor at any time thereafter by an individual or a local authority or an agency or a contractor for manually cleaning carry dispose of or otherwise handle in any manner human,3
48,48,SECTIONS,excreta in an insanitary latrine or in an open drain or pit into which the human excreta from the insanitary latrine sis dispose of or on a railway track or in such other space or premise a the central government os state government may notify before the excreta fully in such manner a may and the expression manual scavenge shall be construe accordingly explanation for the purpose of this clause a engage or employ mean be engage or employ on a regular or a person,3
49,49,SECTIONS,engage or employ to clean excreta with the help of such device and us ing such protective gear a the central government may notify in this behalf shall not to be a manual national commission for karma char is mean the national commission for constitute under section of the national commission for karma char is of and continued by resolution of the government of in the ministry of social justice and empower men t date,3
50,50,SECTIONS,and a sam ended from time to notification mean a notification publish in the official gazette and the expression notify shall be construe occupier in relation to the premise where an insanitary latrine or someone is employed a a manual scavenger mean the person who for the time be be in occupation of owner in relation to the premise where an insanitary latrine or some one be employed as a manual scavenger mean the person who for the time,3
51,51,SECTIONS,be have legal title to such mean by the rule make under this railway authority mean an authority administer railway land a may be notify by the central government in this railway land shall have the meaning assign to it in clause of section of the rail ways act o f sanitary latrine mean a latrine which be not an insanitary lat septic tank mean a water tight settle tank or chamber normally locate underground which be,3
52,52,SECTIONS,use to receive and hold human excreta allow it to decompose through bacterial sewer mean an underground conduit or pipe for carry off human excreta besides other waste matter and drainage state government in relation to a union territory mean the administrator thereof a p pointed under article of the constitution survey mean a survey of manual scavenger under taken in pursuance of section or section word and expression use and not define in this act but define in the,3
53,53,SECTIONS,cantonment act of shall have the same meaning respectively assign to them in that the reference to a municipality under chapter to of this act shall include a reference to as the case may be the cantonment board or the railway authority in respect of area include within the jurisdiction of the cantonment board and the ay land respectively,3
54,54,SECTIONS,act to have override effect the provision of this act shall have effect notwithstanding anything inconsistent therewith contain in the employment of manual scavenger and construction of dry latrine prohibition act of or in any other law or in any instrument have effect by virtue of any other law chapter of insanitary latrine,5
55,55,SECTIONS,local authority to survey insanitary latrine and provide sanitary community latrine local authority shall a carry out a survey of insanitary latrine exist within it jurisdiction and publish a list of such insanitary latrine in such manner a may be within a period of two month from the date of commencement of this give a notice to the occupier within fifteen day from the date of publication of the list under clause a to either demolish the insanitary latrine or convert it into a,5
56,56,SECTIONS,sanitary latrine within a period of six month from the date of commencement of this act provided that the local authority may for sufficient reason to be record in write extend the said period not exceed three construct within a period not exceed nine month from the date of commencement of this act such number of sanitary community latrine a it necessary in the area where insanitary latrine have be without prejudice to the provision contain in sub section municipality,5
57,57,SECTIONS,and railway authority shall a construct adequate number of sanitary community latrine swith in such period not exceed three year from the date of commencement of this act a the appropriate government may by notification specify so a to eliminate the practice of open at ion in their it shall be the responsibility of local authority to construct community sanitary latrine in sub section and and also to make arrangement for their hygienic upkeep at,5
58,58,SECTIONS,all times explanation for t he purpose of this section community in relation to railway authority staff and other a ut ho rise user of of insanitary latrine and employment and engagement as manual scavenger,5
59,59,SECTIONS,prohibition of insanitary latrine and employment and engagement of manual scavenger notwithstanding anything inconsistent therewith contain in the employment of manual scavenger sand construction of dry latrine prohibition act of no person local authority or any agency shall after the date of commencement of this act a construct an insanitary latrine orb engage or employ either directly or indirectly a manual scavenger and every person so engaged or employ shall s discharge immediately from,6
60,60,SECTIONS,any obligation express or imply to do manual every insanitary latrine exist on the date of commencement of this act shall either be de mo li shed or be convert into a sanitary latrine by the occupier at his own cost before the expiry of the period so specify in clause b of sub section of section that where there be several occupier in relation to an insanitary latrine the liability to demolish or convert it shall lie with a the owner of the premise in case one of the occupier to,6
61,61,SECTIONS,be the owner all the occupier jointly and severally in all other that the state government may give assistance for conversion of insanitary latrine into sanitary latrine to occupier from such category of person and on such scale a it may by notification specify provided far that non receipt of state assistance shall not be a valid ground to maintain or use an insanitary latrine beyond the sa id period of nine if any occupier to demolish an insanitary latrine or convert it into a,6
62,62,SECTIONS,sanitary latrine within the period specify in sub section the local authority have jurisdiction over the area in which such insanitary la tri ne be situate shall after give notice of not less than twenty one day to the occupier either convert such latrine into a sanitary latrine or demolish such insanitary latrine and shall be en titled to recover the cost of such conversion or a the c ase may be of demolition from such occupier in such manner a may be,6
63,63,SECTIONS,contract agreement to be void any contract agreement or other instrument en te red into or execute before the date of commencement of this act engage or employ a person for the purpose of manual scavenge shall on the date of commencement of this act be terminate and such contract agreement or other instrument shall be void and inoperative and no compensation shall be payable tan ding anything contain in sub section no person employ or engage a a manual scavenger on a full time,6
64,64,SECTIONS,basis shall be retrench by his employer but shall be retain subject to his willingness in employment on at least the same emolument and shall be assign work other than manual scavenge,6
65,65,SECTIONS,prohibition of person from engagement or employment for hazardous cleaning of sewer sand septic tank no person local authority or any agency shall from such date a the state government may no which shall not be later than one year from the date of commencement of this act engage or employ either directly or indirectly any person for hazardous cleaning of a sewer or aseptic tank,6
66,66,SECTIONS,penalty for contravention of section or section whoever the provision of section or section shall for the first contravention be punishable with imprisonment for a term which may extend to one year or with fine which may extend to fifty thousand rupee or with both and for contravention with imprisonment which may extend to two year or with fine which may extend to one rupee or with both,6
67,67,SECTIONS,penalty for contravention of section whoever the provision of section shall for the first contravention be punishable with imprisonment for a term which may extend to two year or with fine which may extend to two rupee or with both and for any subsequent contravention with imprisonment which may extend to five year or with fine which may extend to f rupee or with both,7
68,68,SECTIONS,limitation of prosecution no court shall take cognizance of any of fence punishable under this act except upon a complaint thereof be make by a person in this behalf within three month from the date of the occurrence of the allege commission of the of fence chapter of manual scavenger in urban and rural area and their rehabilitation,7
69,69,SECTIONS,survey of manual scavenger in urban area by municipality if any municipality to believe that some person be engage or employ in manual scavenge within it jurisdiction the chief executive officer of such municipality shall cause a survey to be under taken to identify the content and methodology of the survey refer to in subsection shall be such a may and it shall be complete within a period of two month from it commencement in the case of municipal corporation and,7
70,70,SECTIONS,within a period of one month in the case of other the chief ex officer of the municipality in whose jurisdiction the survey be under taken shall be responsible for accurate and timely completion of the after completion of the survey the chief executive officer shall cause to be drawn up on al list of person found to be work a manual scavenger within the jurisdiction of his municipality and the eligibility condition a may be shall cause such provisional list to be,7
71,71,SECTIONS,publish for general information in such er a may be and shall invite the list from the general any person have any objection either to the inclusion or exclusion of any name in the provisional list publish in pursuance of sub section shall wit hi n a period of fifteen day from such publication file an objection in such form a the municipality may notify to the chief executive all objection receive in pursuance of sub section shall be enquire into and,7
