,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commence,1
1,1,SECTIONS,de fi ni ti ons chapter illness and capacity to make mental health care and treatment decision,1
2,2,SECTIONS,determination of mental illness,1
3,3,SECTIONS,capacity to make mental health care and treatment directive,1
4,4,SECTIONS,advance directive,1
5,5,SECTIONS,manner of make advance directive,1
6,6,SECTIONS,maintenance of on line register,1
7,7,SECTIONS,revocation amendment or cancellation of advance directive,1
8,8,SECTIONS,advance directive not to apply to emergency treatment,1
9,9,SECTIONS,duty to follow advance directive,1
10,10,SECTIONS,power to review alter modify or cancel advance directive,1
11,11,SECTIONS,review of advance directive,1
12,12,SECTIONS,liability of medical health professional in relation to advance directive chapter representative,1
13,13,SECTIONS,appointment and revocation of nominate representative,1
14,14,SECTIONS,nominate representative of minor,1
15,15,SECTIONS,revocation alteration of nominate representative by board,1
16,16,SECTIONS,duty of nominate representative chap te r of person with mental illness,1
17,17,SECTIONS,right to access mental health care,1
18,18,SECTIONS,right to community living,1
19,19,SECTIONS,right to protection from cruel inhuman and degrade treatment,1
20,20,SECTIONS,right to equality and non discrimination,1
21,21,SECTIONS,right to information,1
22,22,SECTIONS,right to confidentiality,1
23,23,SECTIONS,restriction on release of information in respect of mental illness,1
24,24,SECTIONS,right to access medical record,1
25,25,SECTIONS,right to personal contact and communication,1
26,26,SECTIONS,right to legal aid,1
27,27,SECTIONS,right to make complaint about deficiency in provision of of appropriate government,1
28,28,SECTIONS,promotion of mental health and preventive,1
29,29,SECTIONS,create awareness about mental health and illness and reduce stigma associate with mental illness,2
30,30,SECTIONS,appropriate government to take measure a regard to human resource development and training,2
31,31,SECTIONS,within appropriate government chapter mental health authority,2
32,32,SECTIONS,establishment of central authority,2
33,33,SECTIONS,composition of central authority,2
34,34,SECTIONS,term of office salary and allowance of chair person and member,2
35,35,SECTIONS,resignation,2
36,36,SECTIONS,fill of vacancy,2
37,37,SECTIONS,vacancy not to invalidate proceeding of central authority,2
38,38,SECTIONS,member not to participate in meeting in certain case,2
39,39,SECTIONS,officer and other employee of central authority,2
40,40,SECTIONS,function of f executive officer of central authority,2
41,41,SECTIONS,transfer of asset liability of central authority,2
42,42,SECTIONS,function of central authority,2
43,43,SECTIONS,meeting of central authority chapter is tate mental health authority,2
44,44,SECTIONS,establishment of state authority,2
45,45,SECTIONS,composition of state authority,2
46,46,SECTIONS,term of office salary and allowance of chair person and other member,2
47,47,SECTIONS,resignation,2
48,48,SECTIONS,fill of vacancy,2
49,49,SECTIONS,vacancy not to invalidate proceeding of state authority,2
50,50,SECTIONS,member not to participate in meeting in certain case,2
51,51,SECTIONS,officer and other employee of state authority,2
52,52,SECTIONS,function of chief executive officer of state authority,2
53,53,SECTIONS,transfer of asset liability of state authority,2
54,54,SECTIONS,function of state authority,2
55,55,SECTIONS,meeting of state authority chapter account and audit,2
56,56,SECTIONS,grant by ce government to central authority,2
57,57,SECTIONS,central mental health authority fund,2
58,58,SECTIONS,account and audit of central authority,2
59,59,SECTIONS,annual report of central authority,2
60,60,SECTIONS,grant by state government,2
61,61,SECTIONS,state mental health authority fund,2
62,62,SECTIONS,account and audit of state authority,2
63,63,SECTIONS,annual report of state authority chapter health establishment,2
64,64,SECTIONS,registration of mental health establishment,2
65,65,SECTIONS,procedure for registration inspection and inquiry of mental health establishment,2
66,66,SECTIONS,audit of mental health establishment,2
67,67,SECTIONS,inspection and,2
68,68,SECTIONS,appeal to high court against order of authority,3
69,69,SECTIONS,certificate fee and register of mental health establishment,3
70,70,SECTIONS,maintenance of register of mental health establishment in digital format,3
71,71,SECTIONS,duty of mental health establishment to display or mat ion chapter xi mental health review board,3
72,72,SECTIONS,constitution of mental health review board,3
73,73,SECTIONS,composition of board,3
74,74,SECTIONS,term and condition of service of chair person and member of board,3
75,75,SECTIONS,decision of authority and board,3
76,76,SECTIONS,application to board,3
77,77,SECTIONS,proceeding before board to be judicial proceeding,3
78,78,SECTIONS,meeting,3
79,79,SECTIONS,proceeding before board,3
80,80,SECTIONS,central authority to appoint expert committee to prepare guidance document,3
81,81,SECTIONS,power and function of board,3
82,82,SECTIONS,appeal to high court against order of authority or board,3
83,83,SECTIONS,grant by central government chapter treatment and discharge,3
84,84,SECTIONS,admission of person with mental illness a independent patient in mental health establishment,3
85,85,SECTIONS,independent admission and treatment,3
86,86,SECTIONS,admission of minor,3
87,87,SECTIONS,discharge of independent patient,3
88,88,SECTIONS,admission and treatment of person with mental illness with high support need in mental health establishment up to thirty day support admission,3
89,89,SECTIONS,admission and treatment of person with mental illness with high support need in mental health beyond thirty day support admission beyond thirty day,3
90,90,SECTIONS,leave of absence,3
91,91,SECTIONS,absence without leave or discharge,3
92,92,SECTIONS,transfer of person with mental illness from one mental health establishment to another mental health establishment,3
93,93,SECTIONS,emergency,3
94,94,SECTIONS,prohibit procedure,3
95,95,SECTIONS,restriction on psychosurgery for person with mental illness,3
96,96,SECTIONS,restraint and seclusion,3
97,97,SECTIONS,discharge,3
98,98,SECTIONS,research chapter li ti es of other agency,3
99,99,SECTIONS,duty of police officer in respect of person with mental illness,3
100,100,SECTIONS,report to magistrate of person with mental illness in private residence who be ill treat,3
101,101,SECTIONS,convey or admit person with mental illness to mental health establishment by magistrate,3
102,102,SECTIONS,prisoner with mental illness,3
103,103,SECTIONS,person in custodial institution,3
104,104,SECTIONS,question of mental illness in judicial process chapter to discharge function by professional not cover profession,3
105,105,SECTIONS,restriction to discharge function by professional not cover by er and penalty,3
106,106,SECTIONS,penalty for establish or maintain mental health establishment in contravention of this act,4
