,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,exist national waterway and declaration of certain inland waterway a national waterway,1
2,2,SECTIONS,declaration a to expediency of control and development by union of waterway specify in schedule for certain purpose,1
3,3,SECTIONS,amendment of section of act of,1
4,4,SECTIONS,repeal of certain enactment and saving the schedule national waterway act no of march an act to make provision for exist national waterway and to provide for the declaration of certain inland waterway to be national waterway and also to provide for the regulation and development of the say waterway for the purpose of shipping and na viga ti on and connect therewith or incidental there tobe it enact by parliament in the sixty seventh year of the republic of a follow,1
5,5,SECTIONS,short title and commencement this act may be call the national waterway act it shall come into force on such a the central government may by notification in the official gazette appoint,2
6,6,SECTIONS,exist national waterway and declaration of certain inland waterway a national water ways the exist national waterway spec at serial number to in the schedule along with their limit give in column thereof which have be declare a such under the act refer to in sub section of section shall subject to the modification make under this act con tin to be national waterway for the purpose of shipping and navigation under this the regulation and development of the waterway refer to in,2
7,7,SECTIONS,sub section which have been under the control of the central government shall continue a if the say waterway be declare as national waterway under the provision of this the inland waterway specify at serial number to in the schedule along with their lim its given in column thereof be hereby declare to be national for the purpose of shipping and navigation,2
8,8,SECTIONS,declaration a to expediency of control and development by union of waterway specify in schedule for certain purpose save a provide in sub section and of section it be hereby declared that it be expedient in the public interest that the union should take under it control the regulation and development of the waterway specify in the schedule for the purpose of shipping and navigation to the extent provide in the inland waterway a u of act of,2
9,9,SECTIONS,amendment of section of act of in the inland waterway authority of in di a act in section for clause h the follow clause shall be substitute namely h national waterway mean the inland waterway declare by section of the national water ways act to be a national waterway explanation if parliament by law any other waterway to be a national waterway then from the date on which such declaration take effect such other waterway i shall also be deem to be a national waterway within,2
10,10,SECTIONS,the meaning of this clause the provision of this act shall with necessary modification include modification for con st ruing any reference to the commencement of this act a a reference to the date aforesaid apply to such national waterway,2
11,11,SECTIONS,repeal of certain enactment and s a v ing the follow act namely a the national waterway all aha bad stretch of the ganga river act of the national waterway sa di ya stretch of river act of,2
12,12,SECTIONS,notification no s o e date see gazette of part sec the national waterway stretch of west coast canal and champaka ra and canal act of the national waterway talc her stretch of river stretch of east st canal stretch of matai river and maha na di delta river act of an de the national waterway ka kina da pudu cherry stretch of canal and the,2
13,13,SECTIONS,rajah mun dry stretch of river go da vari and wa zira bad stretch of act of hereby notwithstanding such repeal anything do or any action take under the act refer to in subsection in so far a they be in con for mi with the provision of this act shall be deem to have been do or omit to be do or take or not take under the provision of this schedule see section no national waterway limit of the national,2
14,14,SECTIONS,national waterway all aha bad stretch of the ganga with the follow limit namely from road bridge at all aha bad across the river ganga kilo met re upstream of the confluence of the river ganga and ya mu na at to the inland waterway limit on the tidal wat ers of the river from a line drawn between no house at the entrance to bara to la river commonly cal led channel creek to a position kilo met re due south of sa ug or lighthouse and then connect to the right or south bank at the entrance to the or river through river ganga lock canal and feeder canal at far ak ka river and,4
15,15,SECTIONS,national waterway sa di ya stretch of river with the following lim its namely from a line drawn across the river from the point on the north bank of the river at it confluence with theb rah ma pu tra river near sa di ya to the begin of the river and therefrom through all the channel of the on either side of the river island up to the end of the river island and then up to the international border down stream of,4
16,16,SECTIONS,national waterway stretch of west coast canal and champaka ra and canal with the follow limit namely the northern limit of the west coast canal shall be at lat and the southern limit shall line drawn across the ash ta mu di kay ai at a distance of south of jetty the champaka ra canal start from the confluence with the west coast canal and end at the railway bridge railway siding for chin oil refinery near and chemical stra van core,4
