,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent and commencement,1
1,1,SECTIONS,definition chapter of real estate project and registration of real estate agent,1
2,2,SECTIONS,prior registration of real estate project with real estate regulatory authority,1
3,3,SECTIONS,application for registration of real estate project,1
4,4,SECTIONS,grant of registration,1
5,5,SECTIONS,extension of registration,1
6,6,SECTIONS,revocation of registration,1
7,7,SECTIONS,obligation of authority consequent upon lapse of or on revocation of registration,1
8,8,SECTIONS,registration of real estate agent,1
9,9,SECTIONS,function of real estate agent chapter and duty of promoter,1
10,10,SECTIONS,function and duty of promoter,1
11,11,SECTIONS,obligation of promoter regard veracity of the advertisement or prospectus,1
12,12,SECTIONS,no deposit or advance to be take by promoter without first enter into agreement for sale,1
13,13,SECTIONS,adherence to sanction plan and project specification by the promoter,1
14,14,SECTIONS,obligation of promoter in case of transfer of a real e state project to a third party,1
15,15,SECTIONS,obligation of promoter regard insurance of real estate project,1
16,16,SECTIONS,transfer of title,1
17,17,SECTIONS,return of amount and compensation chapter and duty of allot te es,1
18,18,SECTIONS,right and duty of allot te es real estate regulatory authority,1
19,19,SECTIONS,establishment and incorporation of real estate regulatory authority,1
20,20,SECTIONS,composition of authority,1
21,21,SECTIONS,qualification of chair person and member of authority,1
22,22,SECTIONS,term of office of chair person and member,1
23,23,SECTIONS,salary and allowance payable t o chair person and member,2
24,24,SECTIONS,administrative power of chair person,2
25,25,SECTIONS,removal of chair person and member from office in certain circumstance,2
26,26,SECTIONS,restriction on chair person or member on employment after cessation of office,2
27,27,SECTIONS,officer and other employee of authority,2
28,28,SECTIONS,meeting of authority,2
29,29,SECTIONS,vacancy not to invalidate proceed of authority,2
30,30,SECTIONS,filing of complaint with the authority or the adjudicate officer,2
31,31,SECTIONS,function of authority for promotion of real estate sector,2
32,32,SECTIONS,advocacy and awareness measure,2
33,33,SECTIONS,function of authority,2
34,34,SECTIONS,power of authority to call for information conduct investigation,2
35,35,SECTIONS,power to issue interim order,2
36,36,SECTIONS,power of authority to issue direction,2
37,37,SECTIONS,power of authority,2
38,38,SECTIONS,rectification of order,2
39,39,SECTIONS,recovery of interest or penalty or on and enforcement of order chapter advisory council,2
40,40,SECTIONS,establishment of central advisory council,2
41,41,SECTIONS,function of central advisory council chapter real estate appellate tribunal,2
42,42,SECTIONS,establishment of real estate appellate tribunal,2
43,43,SECTIONS,application for settlement of dispute and appeal to appellate tribunal,2
44,44,SECTIONS,composition of appellate tribunal,2
45,45,SECTIONS,qualification for appointment of chair person and member,2
46,46,SECTIONS,term of office of chair person and member,2
47,47,SECTIONS,salary and allowance payable to chair person and member,2
48,48,SECTIONS,removal of chair person and member from office in certain circumstance,2
49,49,SECTIONS,restriction on chair person or judicial member or technical or administrative member on employment after cessation of office,2
50,50,SECTIONS,officer and other employee of appellate tri bun al,2
51,51,SECTIONS,vacancy,2
52,52,SECTIONS,power of tribunal,2
53,53,SECTIONS,administrative power of chair person of appellate tribunal,2
54,54,SECTIONS,vacancy not to invalidate proceed of appellate tribunal,2
55,55,SECTIONS,right to legal representation,2
56,56,SECTIONS,order pass by appellate tribunal to be executable a a decree,2
57,57,SECTIONS,appeal to high penalty and adjudication,2
58,58,SECTIONS,punishment for nonregistration under section,3
59,59,SECTIONS,penalty for contravention of section,3
60,60,SECTIONS,penalty for contravention of other provision of this act,3
61,61,SECTIONS,penalty for non re gist ration and contravention under section and,3
62,62,SECTIONS,penalty for failure to comply with order of authority by promoter,3
63,63,SECTIONS,penalty for failure to comply with order of appellate tribunal by promoter,3
64,64,SECTIONS,penalty for failure to comply with order of authority by real estate agent,3
65,65,SECTIONS,penalty for failure to comply with order of appellate tribunal by real estate agent,3
66,66,SECTIONS,penalty for failure to comply with order of authority by allottee,3
67,67,SECTIONS,penalty for failure to comply with order of appellate tribunal by allottee,3
68,68,SECTIONS,of fence by company,3
