,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title,1
1,1,SECTIONS,definition part of the state of,1
2,2,SECTIONS,formation of telang ana state,1
3,3,SECTIONS,state of and territorial division thereof,1
4,4,SECTIONS,to be common capital for state of telang ana and,1
5,5,SECTIONS,expert committee for set up of a capital for,1
6,6,SECTIONS,governor of exist state of to be common governor,1
7,7,SECTIONS,resp of governor to protect resident of common capital of,1
8,8,SECTIONS,assistance of police force from central government to successor state,1
9,9,SECTIONS,amendment of first schedule to constitution,1
10,10,SECTIONS,save power of state government part in the legislature,1
11,11,SECTIONS,amendment of fourth schedule to constitution,1
12,12,SECTIONS,allocation of sit member,1
13,13,SECTIONS,representation in house of the people,1
14,14,SECTIONS,delimitation of parliamentary and assembly constituency,1
15,15,SECTIONS,provision a to sit member,1
16,16,SECTIONS,provision a to legislative assembly,1
17,17,SECTIONS,representation of in dian community,1
18,18,SECTIONS,allocation of sit member,1
19,19,SECTIONS,duration of legislative assembly,1
20,20,SECTIONS,speaker deputy speaker and rule of procedure,1
21,21,SECTIONS,legislative council for successor state,1
22,22,SECTIONS,provision a to legislative council,1
23,23,SECTIONS,amendment of delimitation of council constituency order,1
24,24,SECTIONS,chairman deputy chairman and rule of procedure,1
25,25,SECTIONS,delimitation of constituency,1
26,26,SECTIONS,power of election commission to maintain delimitation order up to date,1
27,27,SECTIONS,amendment of schedule caste or,1
28,28,SECTIONS,amendment of schedule tribe order part court,1
29,29,SECTIONS,high court of judicature at to be common high court till establishment of high court of,1
30,30,SECTIONS,high court of,2
31,31,SECTIONS,judge of high court,2
32,32,SECTIONS,jurisdiction of high court,2
33,33,SECTIONS,special provision relate to bar council and advocate,2
34,34,SECTIONS,practice and procedure in high court,2
35,35,SECTIONS,custody of seal of high court,2
36,36,SECTIONS,form of writ and other process,2
37,37,SECTIONS,power of judge,2
38,38,SECTIONS,procedure a to appeal to supreme court,2
39,39,SECTIONS,transfer of proceeding from high court to high court,2
40,40,SECTIONS,right to appear or to act in proceeding transfer to high court,2
41,41,SECTIONS,interpretation,2
42,42,SECTIONS,saving part vau th or is at ion of e and distribution of revenue,2
43,43,SECTIONS,author is at ion of expenditure of telang ana state,2
44,44,SECTIONS,report relate to account of state,2
45,45,SECTIONS,distribution of revenue part of asset and liability,2
46,46,SECTIONS,application of part,2
47,47,SECTIONS,land and good,2
48,48,SECTIONS,treasury and bank balance,2
49,49,SECTIONS,of tax,2
50,50,SECTIONS,right to recover loan and advance,2
51,51,SECTIONS,investment and credit in certain fund,2
52,52,SECTIONS,asset and liability of state undertaking,2
53,53,SECTIONS,public debt,2
54,54,SECTIONS,float debt,2
55,55,SECTIONS,refund of tax collect in excess,2
56,56,SECTIONS,deposit,2
57,57,SECTIONS,provident fund,2
58,58,SECTIONS,pension,2
59,59,SECTIONS,contract,2
60,60,SECTIONS,liability in respect of actionable wrong,2
61,61,SECTIONS,liability a guarantor,2
62,62,SECTIONS,item in suspense,2
63,63,SECTIONS,residuary provision,2
64,64,SECTIONS,apportionment of asset or liability by agreement,2
65,65,SECTIONS,power of central government to order allocation or adjustment in certain case,2
66,66,SECTIONS,certain expenditure to be charge on consolidated a to certain corporation,2
67,67,SECTIONS,provision for various company and corporation,3
68,68,SECTIONS,continuance of arrangement in regard to generation and supply of electric power and supply of water,3
69,69,SECTIONS,provision a to state financial corporation,3
70,70,SECTIONS,certain provision for company,3
71,71,SECTIONS,temporary provision a to continuance of certain exist road transport permit,3
72,72,SECTIONS,special provision relate to retrenchment compensation in certain case,3
73,73,SECTIONS,special provision a to income tax,3
74,74,SECTIONS,continuance of facility in certain state institution spart a to service,3
75,75,SECTIONS,provision relate to all service,3
76,76,SECTIONS,provision relate to other service,3
77,77,SECTIONS,other provision relate to service,3
78,78,SECTIONS,provision a to continuance of officer in same post,3
79,79,SECTIONS,advisory committee,3
80,80,SECTIONS,power of central government to give direction,3
81,81,SECTIONS,provision for employee of public sector undertaking,3
82,82,SECTIONS,provision a to state public service commission part and development of water resource,3
83,83,SECTIONS,apex council for go da vari and river water resource and their management board,3
84,84,SECTIONS,constitution and function of river management board,3
85,85,SECTIONS,staff of the management board,3
86,86,SECTIONS,jurisdiction of board,3
87,87,SECTIONS,power of board to make regulation,3
88,88,SECTIONS,allocation of water resource,3
89,89,SECTIONS,po lava ram irrigation project to be a national project,3
90,90,SECTIONS,arrangement on tun gab had ra board part and special economic measure,3
91,91,SECTIONS,successor state to follow principle guideline issue by central government,3
92,92,SECTIONS,measure for progress and development of successor state,3
93,93,SECTIONS,fiscal measure include tax incentive part xi access to high education,3
94,94,SECTIONS,equal opportunity for quality high education to all student and miscellaneous provision,3
95,95,SECTIONS,amendment of article of the constitution,4
96,96,SECTIONS,amendment of article of the constitution,4
97,97,SECTIONS,amendment of section of act of,4
98,98,SECTIONS,amendment of section of act of,4
99,99,SECTIONS,territorial extent of law,4
100,100,SECTIONS,power to adapt law,4
101,101,SECTIONS,power to construe law,4
102,102,SECTIONS,power to name authority for exercise statutory function,4
103,103,SECTIONS,legal proceeding,4
104,104,SECTIONS,transfer of pending proceeding,4
105,105,SECTIONS,right of pleader to in certain case,4
106,106,SECTIONS,effect of of the act inconsistent with other law,4
107,107,SECTIONS,power to remove difficult ie st he first schedule the second schedule the third schedule the fourth schedule the fifth schedule the sixth schedule the seventh schedule the eighth schedule the ninth schedule the tenth schedule the eleventh schedule the twelfth schedule the thirt re organ is at ion act no of march act to provide for the re organ is at ion of the exist state of and for therewith be it enact by parliament in the sixty fifth year of the republic of a follow part i,4
108,108,SECTIONS,short title this act may be call the and re organ is at ion act,5
109,109,SECTIONS,definition in this act unless the context otherwise require a appoint day mean the which the central government may by notification in the official gazette article mean an article of the assembly constituency council constituency and parliamentary constituency have the same meaning a in the representation of the people act of election commission mean the election commission appoint by the president under article exist state of,5
110,110,SECTIONS,mean the state of a exist ing immediately before the appoint law include any enactment ordinance regulation order bye law rule scheme notification or other instrument have immediately before the appoint day the force of law in the whole or in any part of the exist state of notify order mean an order publish in the official population ratio in relation to the state of p ra de sh and telang ana mean the ratio of a per,5
111,111,SECTIONS,sit member in relation to either house of parliament or of the legislature of the exist ing state of mean a person who immediately before the appoint da y be a member of that successor state in relation to the exist state of mean the state or the state of telang ana a the case may transfer territory mean the territory which on the appointe d day be transfer from the exist ing state of to the state of telang anal treasury,5
112,112,SECTIONS,include a sub treasury any reference to a district man dal tehsil taluk or other territorial division of the exist ing state of shall be construe a a reference to the area comprise within that territorial division on the appoint day,5
113,113,SECTIONS,june notification no so e date march see gazette of in di a extraordinary part of the state of,5
114,114,SECTIONS,formation of telang ana state on and from th e appoint day there shall be form a new state to be know a the state of telang ana comprise the follow territory of the exist state namely a di la bad ka rim na gar me dak nizam a bad wa ran gal ran ga reddy but exclude the of kuku no or and not include it revenue village of pi nap aka mo ram palli ban zar te kula sa rap aka mo the pat tin agar,6
115,115,SECTIONS,up pus aka and nak rip eta under the pal van cha revenue division and the man dal s of chin to or vara ra mac hand rap ura mand a lam but not include the revenue village of under the division and district sand thereupon the say tory shall cease to form part of the exist state of,6
116,116,SECTIONS,state of and territorial division thereof on and from the appoint day th estate of shall comprise the territory of the exist state of other than those specify in section,6
117,117,SECTIONS,to be common capital for state of telang ana and on and from the appoint day in the exist state of shall be the common capital of the state of telang ana and the state of for such period not exceed ten after expiry of the period refer to in sub section shall be the capital of the state of telang ana and there shall be a new capital for the state of prad es hex planation in this part the common capital include the,6
118,118,SECTIONS,exist area notify a the municipal corporation under the municipal corporation act no of,6
119,119,SECTIONS,expert commit te e for set up of a capital for the central government shall constitute an expert committee to study various alternative regard the new capital for the successor state of and make appropriate recommendation in a period not exceed from the date of enactment of the re organ is at ion act,6
120,120,SECTIONS,governor of exist state of to be common governor on and from the a p pointed day the governor of the exist state of shall be the governor for both the successor state of and telang ana for such period a may be determine by the president,6
121,121,SECTIONS,responsibility of governor to protect resident of common capital of on and from the appoint day for the purpose of administration of the common capital area the governor shall have special responsibility for the security of life liberty and property of all those who reside in such in particular the responsibility of the governor shall extend to matter such a law and order internal security and security of vital installation and management and allocation of in the common capital,6
122,122,SECTIONS,in discharge of the function the governor shall after consult the of minister of th estate of telang ana exercise his individual judgment a to the action to be taken provided that if any question ar is es whether any matter be or be not a matter a respect which the governor be under this sub section require to act in the exercise of his individual judgment the decision of the governor in his discretion shall be final and the validity of anything do by the governor shall not be call in question on the ground that he ought or ought not to have act in the e of his individual judgment,6
123,123,SECTIONS,sub by act of s for certain word the governor shall be assist by two advisor to be appoint by the central government,6
124,124,SECTIONS,assistance of police force from central government to successor state the central government shall assist the successor state of and telang ana to raise additional the central government shall for a period of three year on and from the appoint day maintain and administer the greyhound training cent re in which shall function a a common training cent re for the successor state and at the expiry of the say period the exist greyhound training cent re in shall become,7
