,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,de fi ni ti ons chapter and incorporation of new international arbitration cent re,1
2,2,SECTIONS,establishment and incorporation of new in tern at ion al arbitration cent re,1
3,3,SECTIONS,declaration of new international ar bit rat ion cent re a an institution of national importance,1
4,4,SECTIONS,composition of cent re,1
5,5,SECTIONS,term and condition of chair person and and transfer of undertaking of society,1
6,6,SECTIONS,transfer and vest,1
7,7,SECTIONS,general effect of vest,1
8,8,SECTIONS,liability prior to specify date,1
9,9,SECTIONS,power of central government to direct vest of undertaking in cent re,1
10,10,SECTIONS,management of undertaking,1
11,11,SECTIONS,duty of person in charge of management of u to deliver all asset,1
12,12,SECTIONS,certain power of central government or cent re,1
13,13,SECTIONS,object of cent re,1
14,14,SECTIONS,function of cent re,1
15,15,SECTIONS,vacancy not to invalidate proceeding of cent re,1
16,16,SECTIONS,resignation of member,1
17,17,SECTIONS,removal of member,1
18,18,SECTIONS,committee of cent re,1
19,19,SECTIONS,meeting of cent re,1
20,20,SECTIONS,chief executive officer,1
21,21,SECTIONS,delegation of power,1
22,22,SECTIONS,account and audit,1
23,23,SECTIONS,grant by central government,2
24,24,SECTIONS,fund of cent re,2
25,25,SECTIONS,account and audit,2
26,26,SECTIONS,assessment of asset and liability of a king chapter of arbitration and arbitration academy,2
27,27,SECTIONS,chamber of arbitration,2
28,28,SECTIONS,arbitration academy,2
29,29,SECTIONS,power to make rule,2
30,30,SECTIONS,power to make regulation,2
31,31,SECTIONS,lay of rule and regulation,2
32,32,SECTIONS,protection of action take in good faith,2
33,33,SECTIONS,power to remove difficulty,2
34,34,SECTIONS,repeal and new international arbitration cent re act no of th act to provide for the establishment and in cor po ration of the new international arbitration cent re for the purpose of create an i and autonomous regime for institution a li se arbitration and for on and transfer of the undertaking of the international cent re for alternative dispute re solution and to vest such under takings in the new international ar bit ra ti on cent re for the better management,2
35,35,SECTIONS,of arbitration so a to make it a hub r institutional arbitration and to declare the new international arbitration to be an institution of national importance and for matter connect therewith or i thereto whereas dispute resolution process have a huge impact on th e in dian economy and global perception on do business in our country and it have become necessary to inspire confidence and credibility among the litigant of commercial dis pu te sand whereas rapidly change economic activity demand ex ped it io us,2
36,36,SECTIONS,settlement of dispute sand creation and establishment of institutional it ration and whereas the international cent re for alternative dispute r be set up in the under the aegis of the central government and register under the society registration with the objective of promote alternative d is pu te resolution mechanism and for the same and whereas the international cent re for alternative dispute r have receive land and substantial fun ding by way of grant and other bene,2
37,37,SECTIONS,fit from the central government for construct ing infrastructure and make other whereas the international cent re for alternative dispute r have not be able to actively engage and embrace development in the it ration ecosystem and to create a reputation par excellence keep pace with the dynamic nature of arbitration over more than two decade sand whereas study conduct by the high level committee a p po in ted by the central government indicate that the international cent re f or alternative dispute resolution,2
38,38,SECTIONS,have fail to address the grow need of the institutional tra ti on and also to bear optimum case load and to become well choice to the party for arbitration and whereas it have become expedient to take over the of the international cent re for alternative dispute resolution include it re office without interfere with it ie sand without adversely affect it character a a society but to it exist infrastructure and other facility which have be set up by use th e public fund,2
39,39,SECTIONS,provide by the government and to incorporate a robust institution for domestic and i arbitration to be know a the international arbitration cent re and whereas it be consider necessary to declare the new international arbitration cent re a an institution of national importance for it overall development a a major arbitration hubby promote quick and efficient dispute resolution mechanism be it enact by parliament in the seventieth year of the republic of a i,2
40,40,SECTIONS,short title and commencement this act may be call the new in terna ti ona lar bit ration cent re act it shall be deem to have come into force on the march,3
41,41,SECTIONS,definition in this act unless the context otherwise require s a cent re mean the new international arbitration cent re es tab lis and incorporate under section chair person mean the chair person of the cent re refer to in clause a of section chief executive officer mean the chief officer appoint under section committee mean the relevant committee of the c refer to in section custodian mean the person who be appoint a custodian under subsection,4
42,42,SECTIONS,of section in respect of the fund mean the fund of the cent re to be main tai under section member mean full time or part time member of t he cent re and include notification mean a notification publish in the official mean by rule make by th e central government under this regulation mean regulation make by the e under this society mean the international cent re for al te dispute resolution register as such,4
43,43,SECTIONS,under the society registration act of and have it register office at new specify date mean the date a may be by the central government undertaking mean the undertaking of the which vest with the central government under section all other word and expression use herein but not define and define in the arbitration and conciliation act of shall have the same meaning a assign to them in that act chapter and incorporation of new international arbitration cent re,4
44,44,SECTIONS,establishment and incorporation of new intern at ion al arbitration cent re central government shall by notification es ta a body to be call the new arbitration cent re for the purpose o f exercise the power and discharge under this the cent re shall be a body corporate by the name aforesaid have perpetual succession and a common seal with power subject to the provision o f this act to acquire hold and dispose of property both movable and immovable and to enter into contract and shall by the say name sue or be sue,4
45,45,SECTIONS,declaration of new international ar bit ra ti on cent re a an institution of national importance whereas the object of the new internation al arbitration cent re be such as to make it a an institution of national imp or ta it be hereby declare that the new arbitration cent re be an institution of national the head office of the cent re shall be at new hi and it may with the previous approval of the central government establish branch at other place in and abroad,4
46,46,SECTIONS,composition of cent re the cent re shall consist of the follow member na mel ya a person who have be a judge of the supreme or a judge of a high court or an eminent person have special knowledge and ex peri en ce in the conduct or administration of arbitration law or management appoint by the ce government in consultation with the chief justice of two eminent person have substantial knowledge and experience in institutional arbitration both domestic and international a p poi by the,4
47,47,SECTIONS,central or part time one representative of a re cog ni se body of ce and industry chosen on rotational basis by the central government part time secretary department of legal affair ministry of law and justice or his representative not below the rank of the joint secretary member ex one financial adviser nominate by the department of expenditure ministry of finance member ex chief executive officer member ex,4
48,48,SECTIONS,term and condition of chair person and m ember the chair person shall hold office for a term of three year from the date on which they enter upon their office and shall be eligible for reappointment provided that no chair person or member shall hold o a such after he have attain the age of seventy year in the case of chair person and sixty seven year in the case of a the term and condition salary and allowance payable to the chair person and full time member shall be such a may be,5
49,49,SECTIONS,the term of office of a member appoint to fill a casual vacancy shall be for the remainder of the term of the member in whose place he have be a the part time member shall be entitle to such a vell ing and other allowance a may and transfer of undertaking of society,5
50,50,SECTIONS,transfer and vest on and from the specify date so much of the undertaking of the society a form part of or be relatable to the so and the right title and interest of the soc in relation to such undertaking shall by virtue of this act stand transfer to and vest in the ce,5
