,Unnamed: 0,Title,Paragraph Text,Page No
0,0,,short title extent and commencement this act may be call the national sport university act it to the whole of it shall be deem to have come into force on the day of may,2
1,1,,definition in this act unless the context otherwise require sa academic and activity council mean the academic and activity council of academic staff mean such category of staff a be designate a academic staff by board of sport study mean the board of sport study of a department of chancellor mean the chancellor of the college mean a college or other academic institution establish or maintain by or admitted to the privilege of the,2
2,2,,court mean the court of the department mean a department of study and include a cent re of stud ie sh employee mean any person appoint by the university and include teacher and other staff of the executive council mean the executive council of the finance committee mean the finance committee of the fund mean the university fund refer to in section hall mean a unit of residence or of corporate life for the student of the university,2
3,3,,or of an outlying campus or of a college or an institution maintain by the head of the department mean the head of any teach department of the institution mean an academic institution not be a college maintain by or admitted to the privilege of the outlying campus mean the campus of the university a may be establish by it at anyplace within or outside in di a p principal mean the head of a college or an institution maintain by the university where there,2
4,4,,be no principal the person for the time be duly appoint to act a principal and in the absence of the principal or the act principal a vice principal duly appoint a regional cent re mean a cent re establish or maintain by the university for the purpose and supervise the work of study cent re in any region and for perform such a may be on such cent re by the executive r regulation mean the regulation make by any authority of the university under this,2
5,5,,act for the time be in force school mean a school of study of the section mean the section of this actu state include a union statute and ordinance mean respectively the statute and the ordinance of the university for the time be in study cent re mean a cent re establish maintain or re cog ni se by the university for the purpose of advise counsel training or for render any other assistance require by teacher of the university mean,2
6,6,,professor associate professor assistant professor sand such other person a may be appoint for impart instruction training or conduct ing research in the university or in any outlying campus college or institution or regional cent re sand study cent re maintain by the university and be designate a teacher by the university mean the national sport university establish and incorporate a a university under this vice chancellor mean the vice chancellor of the university,2
7,7,,establishment of university there shall be establish a university by the name of national sport the headquarters of the university shall be in the state of mani pur and it may establish or maintain outlying campus college regional cent re and study cent re at such other place a it may deem fit provided that the university may with the prior approval of the central government also establish outlying campus and study cent re outside the first chancellor the first vice chancellor and the,3
8,8,,first member of the court the executive council and the academic and activity council and all such person who may hereafter become such officer or member so long a they continue to hold such office or membership are hereby constitute a body corporate by the name of national sport the university shall have perpetual succession and a common seal and shall sue and be the say name,3
9,9,,object of university the object of the university shall to evolve a an institute of advanced study in the field of physical education and to provide for research and development and dissemination of knowledge in physical education and sport science by provide specially design academic and training pro gramme sin various area of physical education and sport science and training in advanced technology to strengthen physical education and sport training pro gramme to promote,3
10,10,,traditional and tribal sport and to establish cent re and institution of excellence for impart state of the art educational training and research in the field of physical education and sport science sport technology and high performance training for all sport and to provide professional and academic leadership to other institution in the field of physical education and sport to provide vocational guidance and placement service in physical education sport,3
11,11,,medicine sport technology and other related to generate capability for the development of knowledge skill and competence at various level in the field of physical education and sport science sport technology and high performance training for all sport and to generate capability to provide infrastructure of international standard for education training and research in the area related to physical education and sport science sports technology and high performance training for all sport and game six,3
12,12,,to prepare highly qualify professional in the field of physical education and sport technology and high performance training for all sport and to serve a a cent re of excellence for the elite and other talented sports per sons of all sport and gam es and innovation in physical education and sport science and to carry out endorse and propagate research xi to function a a lead resource cent re for knowledge and development in the area of physical education and sport science sport technology and high,3
13,13,,performance training for all sports and to provide international collaboration in the field of physical education and sport technology and high performance training for all sport and to establish close linkage with sport academy school college sport and sport association and international federation for the purpose of teach training and research in physical education and sport science sport technology and high performance training for all sport and to,3
14,14,,train talented athlete so a to help them to evolve into elite athlete of to make become a sport such other object not inconsistent with the provision of this act which the central government may by notification in the official gazette specify in this and function of university the university shall have the follow power to plan design develop and prescribe course of study and conduct appropriate academic and training pro gramme in,3
15,15,,physical education and sport science include sport technology and to provide for instruction and training in such branch of learn a the university may from time to time determine and to make provision for research and for the advancement and dissemination to grant subject to such condition a the university may determine diploma orc er ti fi cat es to and degree or other academic distinction on person on the basis of ex a mina ti ons evaluation or any method of test and to withdraw any such,3
16,16,,degree or other academic distinction for good and sufficient to provide opportunity to the student of the university to participate in the and competition in with establish international sport fed era ti ons national sport federation in dian association and association of in dian to have liaison or membership with various international professional organ is at ion to establish and maintain with the prior approval of the central,3
17,17,,government such outlying campus es regional cent re laboratory or other unit for research instruction and training a be in the opinion of the university necessary for the furtherance of it to establish maintain or re cog ni se study cent re in the manner laid down by the to establish and maintain college institution and to honorary degree or other distinction in the manner by the statute six to institute principalship professorship associate,3
18,18,,professorship and other teach or academic position require by the university and to appoint per sons to such principalship professorship associate professorship assistant other teach or academic to appoint person work in any university or academic institution include those loca ted outside the country a teacher of the university for a specify period xi to create administrative ministerial and other post and to make appointment to cooper ate or,3
19,19,,collaborate or associate with any other university or authority or institution of high learn include those locate outside the country in such manner and for such purpose a the university may to provide facility through the distance education system to such person and in such manner a may be by the to institute and award fellowship scholarship studentship medal and prize for raising academic standard and to or ga ni se and to undertake extramural study training and,3
20,20,,extension to make provision for research and advisory service and for that purpose to enter into such arrangement with other institution industrial or other organ is at ion a the university may deem to or ga ni se and conduct refresher course workshop seminar and other teacher other academic staff and to appoint on contract or otherwise visit professor emeritus professor consultant and such other person who may contribute to the advancement of the,3
21,21,,object of the to determine standard of admission to the university which may include examination evaluation or any other method of to demand and receive payment of fee and other to supervise the residence of the student of the university and to make arrangement for pro mo ting their health and general to lay down condition of service of all category of employee include their code to regulate and enforce discipline among the student and the employee and,3
22,22,,to take such disciplinary measure in this regard a may be deem by the university to be to make arrangement for promote the health and general welfare of the to receive benefaction donation and gift and to acquire hold and manage and to dispose of with the previous approval of the central government any property movable or immovable include trust and endowment property for the purpose of the to borrow with the previous approval of the central government on the security of,3
23,23,,the property of the university money for the purpose of the to conduct innovative experiment and promote new method and technology in of physical education sport science sport medicine sport technology sports management and other related to purchase or to take on lease any land or building or sport complex or sports infrastructure and scientific sport research equipment or indoor stadium or work which may be necessary or convenient for the purpose of the university on such term and,3
24,24,,condition a it may think fit and proper and to construct alter and maintain any such building or to start any new allied course or research pro gramme or diploma or training pro gramme and discontinue any course or training to invest the fund of the university in or upon such security and transpose any investment from time to time in such manner a it may deem fit in the interest of the to execute conveyance regard transfer mortgage lease license agreement and other conveyance in,3
25,25,,respect of the property movable or immovable include belonging to the university or to be acquire for the purpose of the university after taking prior permission of the central to act a a technical advisory body to government of and other national organ is a ti ons state government and national sport federation on all matter related to to provide training coach and other back up to high level sport person success in different national and international,3
26,26,,sport to give effect to the procedure and standard provide under the scheme or the national sport talent search and identification to autonomous status on a college or an institution in the manner laid down by the to admit to it privilege any college or institution in or outside subject to such con di ti ons a may be laid down by the st a tut es provided that no college or institution shall be so admit except with the prior approval of the central,3
27,27,,to provide for the preparation of instructional and training material include tape video and other to re cog ni se person for impart instruction in any college or institution admitted to the privilege of the university to do all such other act and thing a may be necessary incidental or conducive to the attainment of all or any of it the university shall in the exercise of it power have jurisdiction over the whole of and to the,3
28,28,,outlying campus and study cent re outside in exercise it power refer to in subsection it shall be the en de avo ur of the university to maintain an character and high standard of teach training and research and the university shall among other measure which may be necessary for the say purpose take in particular the follow measure admission of student and recruitment of faculty shall be make on basis through appropriate procedure approve by the executive council of the,3
29,29,,foreign student shall be admit by the university to various course and pro gramme asper the policy and scheme of the government of and the procedure approve by the executive council of the national sport interuniversity mobility of faculty with portable pension scheme benefit if any and protection of seniority shall be encourage div semester system continuous evaluation and choice based credit system shall be introduce and the university shall enter into agreement with other university and,3
30,30,,academic institution for credit transfer and joint degree innovative course and pro gramme of study shall be introduce with a provision for periodic review and active participation of student shall be ensure in all academic activity of the evaluation of accreditation shall be obtain from the national assessment and accreditation council or any other accredit agency at the national level shall be introduce with effective management,3
31,31,,university to be open to all caste creed race or class the university shall be open toper sons of any sex and of whatever caste creed race or class and it shall not be lawful for the university to adopt or impose on any person any test whatsoever of religious belief or profession in order to entitle such person to be appoint a a teacher of the university or to hold any other office therein or to be admit a a student in the university or to graduate thereat or to enjoy or exercise any privilege thereof provided that,3
32,32,,nothing in this section shall be deem to prevent the university from making special provision for the employment or admission of woman person with disability or of per sons belonging to the weak er section of the society and in particular of the schedule caste tribe and the other socially and educationally backward class of far that no such special provision shall be make on the ground of domicile,3
33,33,,central government to review work and progress of university the central government may from time to time appoint one or more person to review the work and progress of the university include outlying campus college institution regional cent re and maintain by it and to submit a report thereon and upon receipt of that report the central government may after obtain the view of the executive council thereon through the vice chancellor take such action and issue such direction a it necessary,7
34,34,,in respect of any of the matter dealt with in the report and the university shall abide by such action and be bound to comply with such the central government shall have the right to cause an inspection to be make by such person or per sons a it may direct of the university it building sport complex library laboratory and equipment and of any outlying campus or college or institution or regional cent re or study by the university and also of the examination teach and other work conduct or,7
35,35,,done by the university and to cause an inquiry to be make in like manner in respect of any matter connected with the administration or finance of the university college or institution or regional cent re or study the central government shall in every matter refer to in subsection give notice of its intention to cause an inspection or inquiry to be make to the university and the university shall have the right to make such representation to the central government a it may consider after consider the,7
36,36,,representation if any make by the university the central government may cause to be make such inspection or inquiry a be refer to in subsection where any inspection or inquiry have be cause to be make by the central government the university shall be entitle to appoint a representative who shall have the right to be present and at such inspection or the central government may if the inspection or inquiry be make in respect of the university or any outlying campus or college or institution or regional,7
37,37,,cent re or study cent re establish by it address the vice chancellor with reference to the result of such inspection or inquiry together with such view and advice with regard to the action to be take thereon a the central government may be to offer and on receipt of address make by the central government the vice chancellor shall communicate to the executive council the view of the central government with such advice a the central government may offer upon the action to be take the executive council,7
38,38,,shall communicate through the vice chancellor to the central government such action if any a it prop os es to take or have be take upon the result of such inspection or where the executive council do not within a reasonable time take action to the satisfaction of the central government it may after consider any explanation furnish or representation made by the executive council issue such direction a it may think fit and the executive council shall comply with such without prejudice to the forego,7
39,39,,provision of this section the central government may by order in write annul any proceed of the university which be not in conformity with of this act or the statute or the provide that before make any such order the central government shall call upon the vice chancellor to show cause why such an order should not be make and if any cause be show within a reasonable time it shall consider the the central government shall have such other power in respect of the affair of the university a may be by the statute,7
40,40,,officer of university the follow shall be the officer of the university na mel ya the the the dean of the re gist rare the finance the controller of the librarian such other officer a may be declare by the statute to be the officer of the university,8
41,41,,chancellor the chancellor shall be appoint by the central government in such manner as may be by the the chancellor shall by virtue of his office be the head of the university and shall if present preside at the convocation of the university for degree and other ceremonial function and also the meeting of the court,8
