,Unnamed: 0,Title,Paragraph Text,Page No
0,0,PRELIMINARY,short title and commencement this act may be call the science and engineering research board act it shall come into force on such date a the central government may by notification in the official gazette appoint,1
1,1,PRELIMINARY,definition in this act unless the context otherwise require a board mean the science and engineering research board constitute under sub section section chair person mean the chair person of the fund mean the fund for science and engineering research constitute under subsection of section member mean a member of the board and include the chair per so ne oversight committee mean the oversight committee of expert constitute under subsection of section,1
2,2,PRELIMINARY,mean by rule make under this secretary mean the secretary of the board appoint under sub section of section and engineering research board,1
3,3,PRELIMINARY,constitution and incorporation of board the central government shall by notification in the official gazette constitute for the purpose of this act a board to be call the science and engineering research the board shall be a body corporate by the name aforesaid have perpetual succession and a common seal with power subject to the sion of this act to contract and shall by the say name sue and be the board shall consist of the follow person namely a secretary to the government of in the,1
4,4,PRELIMINARY,department of science and technology ex member secretary commission ex secretary to the government of in the department of secretary to the government of in the depa of scientific and industrial research ex secretary to the government of in the ministry of earth science ex secretary to the government of in the department of expenditure ministry of finance or his nominee ex,1
5,5,PRELIMINARY,secretary to the government of in the department of health research ex h not more than three member to be appoint by the central government from amongst per sons have experience in scientific research in different discipline in academic institution si not more than three member to be appoint by the central government om amongst per sons have experience in scientific research in different discipline in government not more than four member to be appoint by the,1
6,6,PRELIMINARY,central government from amongst per sons have experience in scientific research in different discipline in the industry on science and technology soc io economic sector and other government the head office of the board shall be at or in the national capital the qualification and experience term of office and allowance of the member specify h to j of sub section shall be such a may be the chair person shall in addition to preside,1
7,7,PRELIMINARY,over the meeting of the board exercise and discharge such power and duty a may be or delegate to him by the no act or proceed of the board shall be invalidate merely by reason of a any vacancy in or any defect in the constitution of the any defect in the appointment of a person act a a member of the any irregularity in the procedure of the board not affect the merit of the case,1
8,8,PRELIMINARY,secretary and other officer and employee of board the board may appoint an eminent scientist not below the rank of additional secretary to the government of a the secretary of the board in consultation with the central the board may appoint such other officer and employee a it necessary for the efficient ar ge of it function under this the qualification and experience term and condition of service include salary of the secretary and other officer and employee of,2
9,9,PRELIMINARY,the board shall be such a may in the regulation make by the the board may engage the service of personnel both from within and outside the country visit scientist on such term and condition and remuneration a may be specify in the regula ti ons make by the board and shall facilitate their operation within the country,2
10,10,PRELIMINARY,oversight committee of expert subject to the rule make in this behalf the board shall constitute an oversight committee of expert consist of expert eminent scientist and academic to advise and assist the the oversight committee shall consist of the follow person namely i a scientist of and international repute secretary to the government of in the department of science and technology ex president of in dian national science academy in dian,2
11,11,PRELIMINARY,academy of science and in dian national academy of engineering ex not more than three member to be appoint by the central government from amongst distinguished expert in different area of science and technology secretary to the board ex,2
12,12,PRELIMINARY,committee of board subject to the rule make in this behalf the board may appoint such commit te es a may be necessary for the efficient discharge of it duty and performance of it function sunder this the board shall have the power to opt a member of any committee appoint under subsection such number of person who be not member of the board a it may think fit and the person so opt shall have the right to attend the meeting of the committee and take part in of the committee,3
