,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title and commencement,1
1,1,SECTIONS,de fi ni ti ons chapter land port authority of,1
2,2,SECTIONS,constitution of authority,1
3,3,SECTIONS,disqualification for office of member,1
4,4,SECTIONS,term of office and condition of service of member,1
5,5,SECTIONS,vacation of office of member,1
6,6,SECTIONS,eligibility of member for reappointment,1
7,7,SECTIONS,meeting,1
8,8,SECTIONS,vacancy not to invalidate proceeding of authority,1
9,9,SECTIONS,officer and other employee of authority chapter of authority,1
10,10,SECTIONS,function of authority,1
11,11,SECTIONS,responsibility and power of other and contract,1
12,12,SECTIONS,asset and liability to vest in authority,1
13,13,SECTIONS,general effect of vest of undertaking in authority,1
14,14,SECTIONS,guarantee to be operative,1
15,15,SECTIONS,compulsory acquisition of land for authority,1
16,16,SECTIONS,contract by authority,1
17,17,SECTIONS,mode of execute contract on behalf of authority chapter account and a u di t,1
18,18,SECTIONS,power of authority to charge fee rent,1
19,19,SECTIONS,additional capital and grant to authority by central government,1
20,20,SECTIONS,fund of authority and it investment,1
21,21,SECTIONS,allocation of surplus fund,1
22,22,SECTIONS,submission of pro gramme of activity and financial estimate,1
23,23,SECTIONS,borrowing power of,1
24,24,SECTIONS,account and audit chapter,2
25,25,SECTIONS,submission of annual report,2
26,26,SECTIONS,delegation,2
27,27,SECTIONS,authentication of order and other instrument of authority,2
28,28,SECTIONS,officer and employee of authority to be public servant,2
29,29,SECTIONS,protection of action take in good faith,2
30,30,SECTIONS,custody and disposal of lose property,2
31,31,SECTIONS,power of central government to supersede authority,2
32,32,SECTIONS,power of central government to issue direction,2
33,33,SECTIONS,power to make rule,2
34,34,SECTIONS,power to make regulation,2
35,35,SECTIONS,rule regulation and notification to be lai d before parliament,2
36,36,SECTIONS,power to remove land port authority of act no of august act to provide for the establishment of the land port authority of to put in which address security imperative and for the development and management for cross border movement of passenger and good at designate point along the international border of and for matter connect therewith or incidental there tobe it enact by parliament in the sixty first year of the republic of a i,2
37,37,SECTIONS,short e and commence this act may be call the land port authority of in di a act it shall come into force on such a the central government may by notification in the official gazette appoint and different date may be appoint for different provision of this act and any reference in any such provision to the commencement of this act shall be construe a a ref er en ce to the come into force of that provision,3
38,38,SECTIONS,definition in this act unless the context otherwise require a authority mean the land port authority of constitute under section chair person mean the chair person of the authority appoint under clause a of subsection of section immigration check post mean any port or place of departure on the land a notify under the foreigner act of d integrate check post mean any land port a the central government may by notification in the official gazette spec if ye land,3
39,39,SECTIONS,custom station mean any place notify a such by the central government under clause b of sub section of section of the custom act of for the clearance of goods import or to be export by land or inland land port mean an area on the international border of include portion of national high ways state highway and o th er road notify a land custom station or immigration check post under the custom act of or the foreigner act of and,3
40,40,SECTIONS,with facility for clearance and transport of passenger and good across the border of in di a g notification mean a notification publish in the official mean by rule make under this act an di regulation mean regulation make by the authority under this act chapter land port authority of,3
41,41,SECTIONS,constitution of authority with effect from such date a the central government may by notification in the official gazette appoint there shall be constitute an authority to be know a th eland port authority of march notification no so date see gazette of extraordinary part s the authority shall be a body corporate by the name aforesaid have perpetual succession and a common seal with power subject to the provision of this act to acquire hold,3
42,42,SECTIONS,and dispose of property both movable and immovable and to contract and shall by the say name sue and be the authority shall consist of a a two member out of whom one shall be member and development and other shall be member not more than nine member ex to be appoint by the central government from amongst the officer not below the rank of the joint secretary to the government of in di a represent ing the ministry or department of the government of deal with home,3
43,43,SECTIONS,affair sex ternal affair rev en commerce road transport and highway railway defence agriculture and cooper at ion law and just iced the chief secretary or his nominee not below the rank of the secretary to the government of the respective state where the integrate check post s be locate de two representative one of whom shall be from re cog ni se body of worker and the other shall be from trader to be appoint by the central government such other representative a the central government may opt for ion al,3
44,44,SECTIONS,the chair person and the member refer to in clause b shall be appoint by the central government and shall be whole time the chair person shall be chosen from among person who have special knowledge and experience in the field of security transport industry commerce law finance or public administration,3
45,45,SECTIONS,dis qua li fi cation for office of member a person shall be disqualify for appoint a a member if he a have be convict and sentence to imprisonment for an of fence which in the opinion of the central government moral turpitude orb be an undischarged insolvent orc be of unsound mind and stand so declare by a competent court have be remove or dismiss from th e service of the government or a body or control by the government ore have in the opinion of the central government such financial or other interest in the authority as be likely to affect prejudicially the discharge by him of his f unction a a member,4
46,46,SECTIONS,term of office and condition of service of member subject to the provision of section whole time member shall hold office for a period of five year from the date on which he as sum es office or till he the a ge of sixty year whichever be ear lier provided that the central government may a terminate the appointment of any whole time member after give him notice of a period of not less than three month or in lieu thereof on payment of an amount equal to his salary if any for a period of three,4
47,47,SECTIONS,terminate at any time the appointment of any member who be a servant of the the other condition of service of the member shall be such a may be any m ember may resign his office by give notice in write for such period a may to the central government and on such resignation be notify in the official gazette by that government such member shall be deem to have vacate his of fi,4
48,48,SECTIONS,vacation of office of member the central govern me shall remove a member if he a becomes subject to any of the disqualification mention in section that no member shall be remove on the ground that he have become subject to the disqualification mention in clause e of that section unless he have be give a reasonable opportunity of be in the matter orb refuse to act or becomes incapable of act orc be without obtain leave of absence from the author it y absent from three of,5
49,49,SECTIONS,the authority in the opinion of the central government have so abuse his position a to render his continuance in office detrimental to the public interest provided that no member shall be remove unde r this clause unless he have be give a reasonable opportunity of be in the matter,5
50,50,SECTIONS,eligibility of member for re appointment any person cease to be a member shall unless dis qualified under section be eligible for re appointment,5
51,51,SECTIONS,meeting the authority shall meet at such time and place and shall observe such rule of procedure in regard to the transaction of business at it meeting include the quorum at such may be provide by the on or if for any reason he be unable to attend any meeting of the authority any other member chosen by the member present at the meeting shall preside at the all question which come up before any meeting of the authority shall be decide by a majority of the vote of the,5
52,52,SECTIONS,member present and voting and in the event of an equality of vote the chair person or in his absence the person preside shall have and exercise a second or cast vote,5
53,53,SECTIONS,vacancy not to invalidate pro cee ding of author act or proceed of the authority shall be invalid merely by reason of a any vacancy in or any defect in the constitution of the authority orb any defect in the appointment of a person act a a member of the authority orc any irregularity in the procedure of the authority not affect the merit of the case,5
54,54,SECTIONS,officer and other employee of authority for the purpose of enable it to efficiently discharge it function under this act the authority shall appoint such number of officer and a it may consider necessary provided that the appointment of such category of officer a may be specify shall be subject to the approval of the central every officer or other employ appoint by the authority shall be subject to such condition of service and shall be entitle to such remuneration a may be determine by regula ti ons chapter of authority,5
