,Unnamed: 0,Title,Paragraph Text,Page No
0,0,PRELIMINARY,short title application and commencement this act may be call the admiralty jurisdiction and settlement of maritime claim act it shall apply to every vessel irrespective of the place of residence or domicile of the owner provided that this act shall not apply to an inland vessel define in clause a of subsection of section of the inland vessel act of or a vessel under construction that have not be launch unless it be notify by the central government to be a vessel for the this,2
1,1,PRELIMINARY,act provided far that this act shall not apply to a warship naval auxiliary or other vessel own or ope rated by the central or a state government and use for any noncommercial purpose and shall also not apply to a foreign vessel which be use for any noncommercial purpose a may be notify by the central it shall come into force on such date a the central government may by notification in the official gazette appoint,2
2,2,PRELIMINARY,definition in this acta admiralty jurisdiction mean the jurisdiction exercisable by a high court under section in respect of maritime claim specify under this admiralty proceed mean any proceed before a high court exercise arrest mean detention or restriction for removal of a vessel by order of a high court to secure a maritime claim include seizure of a vessel in execution or satisfaction of a judgment good mean any property include live animal,2
3,3,PRELIMINARY,container pallet or such other article of transport or pack aging or luggage irrespective of the fact whether such property be carry on or under the deck of a high court in relation to an admiralty proceed mean any of the high court of cal cut ta high court of bom bay high court of mad ras high court of high court of high court of or is sa high court of high court of judicature at for the state of telang ana and the state of or any other high court a may be notify by,2
4,4,PRELIMINARY,the central government for the purpose of this claim mean a claim refer to in section maritime lien mean a maritime claim against the owner demise charterer manager or operator of the vessel refer to in clause a to e of subsection of section which shall continue to exist under subsection of that notification mean a notification publish in the official port shall have the same meaning a assign to it in the in dian port act of,2
5,5,PRELIMINARY,mean by rule make by the central government under this territorial water shall have the same meaning a assign to it in the territorial wat ers continental shelf exclusive economic zone and other maritime zone act of vessel include any ship boat sail vessel or other description of vessel use or use in navigation by water whether it be prop el or not and include a barge lighter or other floating vessel a hover craft an offshore industry mobile unit,2
6,6,PRELIMINARY,a vessel that have sunk or be strand or abandoned and the remains of such a vessel explanation a vessel shall not be deem to be a vessel for the purpose of this clause when it is broken up to such an extent that it cannot be put into use for navigation a certify by a the word and expression use herein but not define and define in the merchant shipping of shall have the meaning respectively assign to them in that act chapter jurisdiction and maritime claim,2
7,7,PRELIMINARY,admiralty jurisdiction subject to the provision of section and the jurisdiction in respect of all maritime claim under this act shall vest in the respective high court and be exercisable over the wat ers up to and include the territorial water of their respective jurisdiction in accordance with contain in this act provided that the central government may by notification extend the jurisdiction of the high court up to the limit a define in section of the territorial water continental shelf exclusive economic zone and other maritime zone act of,3
8,8,PRELIMINARY,maritime claim the high court may exercise jurisdiction to hear and determine any question on a maritime claim against any vessel arise out of an ya dispute regard the possession or ownership of a vessel or the ownership of any dispute between the of a vessel a to the employment or earnings of the mortgage or a charge of the same nature on a loss or damage cause by the operation of a loss of life or personal injury occur whether on land or on water in direct,3
9,9,PRELIMINARY,connection with the operation of a loss or damage to or in connection with any agreement relate to the carriage of good or passenger on board a vessel in a charter party or other wis eh agreement relate to the use or hire of the vessel whether contain in a charter party salvage service include if applicable special compensation relate to salvage service in respect of a vessel which by itself or it cargo threat ens damage to the pi lota gel,3
