,Unnamed: 0,Title,Paragraph Text,Page No
0,0,SECTIONS,short title extent commencement and application,1
1,1,SECTIONS,de fi ni ti ons chapter principle of care and protection of child,1
2,2,SECTIONS,general principle to be follow in administration of act chapter justice board,1
3,3,SECTIONS,juvenile justice board,1
4,4,SECTIONS,placement of person who cease to be a child during process of inquiry,1
5,5,SECTIONS,placement of person who commit an of fence when person be below the age of,1
6,6,SECTIONS,procedure in relation to board,1
7,7,SECTIONS,power function and responsibility of the board,1
8,8,SECTIONS,procedure to be follow by a magistrate who have not be empower under this act chapter in relation to child in conflict with law,1
9,9,SECTIONS,apprehension of child allege to be in conflict with law,1
10,10,SECTIONS,role of person in whose charge child in conflict with law be place,1
11,11,SECTIONS,bail to a person who be apparently a child allege to be i n conflict with law,1
12,12,SECTIONS,information to parent guardian or probation officer,1
13,13,SECTIONS,inquiry by board regard child in conflict with law,1
14,14,SECTIONS,preliminary assessment into heinous of fence by board,1
15,15,SECTIONS,review of pendency of inquiry,1
16,16,SECTIONS,order regard a child not found to be in conflict with law,1
17,17,SECTIONS,order regard child found to be in conflict with law,1
18,18,SECTIONS,power of court,1
19,19,SECTIONS,child attain age of twenty one year and yet to complete term of stay in place,1
20,20,SECTIONS,order that may not be pass against a child in conflict with law,2
21,21,SECTIONS,proceed under chapter of the code of criminal procedure not to apply against child,2
22,22,SECTIONS,no joint proceeding of child in conflict with law and person not a child,2
23,23,SECTIONS,removal of disqualification on the finding of an of fence,2
24,24,SECTIONS,special provision in respect of pending case,2
25,25,SECTIONS,provision with respect of run away child in conflict with law chapter welfare committee,2
26,26,SECTIONS,child welfare committee,2
27,27,SECTIONS,procedure in relation to committee,2
28,28,SECTIONS,power of committee,2
29,29,SECTIONS,function and responsibility of committee chapter in relation to child in need of care and protection,2
30,30,SECTIONS,production before committee,2
31,31,SECTIONS,mandatory report ing regard a child found se pa rated from guardian,2
32,32,SECTIONS,of fence of non report ing,2
33,33,SECTIONS,penalty for non report ing,2
34,34,SECTIONS,surrender of child,2
35,35,SECTIONS,inquiry,2
36,36,SECTIONS,order pass regard a child in need of care and protection,2
37,37,SECTIONS,procedure for declare a child legally free for adoption chapter and social re integration,2
38,38,SECTIONS,process of rehabilitation and social re integration,2
39,39,SECTIONS,restoration of child in need of care and protection,2
40,40,SECTIONS,registration of child care institution,2
41,41,SECTIONS,penalty for non registration of child car e institution,2
42,42,SECTIONS,open shelter,2
43,43,SECTIONS,foster care,2
44,44,SECTIONS,sponsorship,2
45,45,SECTIONS,after care of child leave child care institution,2
46,46,SECTIONS,observation home,2
47,47,SECTIONS,special,2
48,48,SECTIONS,place of safety,3
49,49,SECTIONS,home,3
50,50,SECTIONS,fit facility,3
51,51,SECTIONS,fit person,3
52,52,SECTIONS,rehabilitation and re integration service in institution register under this act and management thereof,3
53,53,SECTIONS,inspection of institution register under this act,3
54,54,SECTIONS,evaluation of function of,3
55,55,SECTIONS,adoption,3
56,56,SECTIONS,eligibility of prospective adoptive parent,3
57,57,SECTIONS,procedure for adoption by in dian prospective adoptive parent living in,3
58,58,SECTIONS,procedure for inter country adoption of an orphan or abandon or surrender child,3
59,59,SECTIONS,procedure for inter country e adoption,3
60,60,SECTIONS,court procedure and penalty against payment in consideration of adoption,3
61,61,SECTIONS,additional procedural requirement and documentation,3
62,62,SECTIONS,effect of adoption,3
63,63,SECTIONS,report ing of adoption,3
64,64,SECTIONS,adoption agency,3
65,65,SECTIONS,adoption of child reside in institution not register a adoption agency,3
66,66,SECTIONS,state adoption resource agency,3
67,67,SECTIONS,central adoption resource authority,3
68,68,SECTIONS,steer committee of authority,3
69,69,SECTIONS,power of authority,3
70,70,SECTIONS,annual report of authority,3
71,71,SECTIONS,grant by central government,3
72,72,SECTIONS,account and audit of authority chapter of fence against child,3
73,73,SECTIONS,prohibition on disclosure of identity of child,3
74,74,SECTIONS,punishment for cruelty to child,3
75,75,SECTIONS,employment of child for beg,3
76,76,SECTIONS,penalty for give intoxicate liquor or narcotic drug or substance to a,3
77,77,SECTIONS,use a child for vend peddle carry supply or smuggle any intoxicate liquor narcotic drug or substance,4
78,78,SECTIONS,exploitation of a child,4
79,79,SECTIONS,punitive measure for adoption without follow procedure,4
80,80,SECTIONS,sale and procurement of child for any purpose,4
81,81,SECTIONS,corporal punishment,4
82,82,SECTIONS,use of child by militant group or other adult,4
83,83,SECTIONS,kidnap ping and abduction of child,4
84,84,SECTIONS,of fence commit on disabled child,4
85,85,SECTIONS,classification of of fence and designate court,4
86,86,SECTIONS,abetment,4
